title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Chevrolet Camaro SS VI Facelift,2024,"38,646 km","199,000 AED",https://auto.ae/sharjah/sale/car/chevrolet/chevrolet-camaro-vi-facelift-2024/id/203073/,Trim 2SS,Grey,Left-Hand Drive,"6.2 l, 455 hp, Petrol",Coupe,N/A
Toyota Camry IX (XV80),2025,1 km,"108,632 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-2025/id/203065/,Trim Prestige,Silver,Left-Hand Drive,"2.5 l, 230 hp, Hybrid",Sedan,GCC Specs
Land Rover Range Rover Sport P400 MHEV III,2023,"28,316 km","369,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-iii-2023/id/203071/,Trim Dynamic SE,Brown,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover P530 MHEV V,2023,"19,923 km","550,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-v-2023/id/203068/,Trim Autobiography,Other Color,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,N/A
Ford EcoSport II Facelift,2024,"5,275 km","439,000 AED",https://auto.ae/sharjah/sale/car/ford/ford-ecosport-ii-facelift-2024/id/203066/,Trim other,Black,Left-Hand Drive,"2.0 l, 166 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover Sport P400 MHEV III,2024,"1,508 km","429,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-iii-2024/id/203067/,Trim Dynamic SE,Black,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2025,1 km,"291,765 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2025/id/203062/,Trim VXR (7 seats),Black,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Land Rover Defender P400 II,2024,"34,123 km","319,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-defender-ii-2024/id/203061/,Trim X-Dynamic SE,White,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 3 dr. 90,N/A
Land Rover Range Rover Sport D260 II Facelift,2020,"39,090 km","139,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2020/id/203064/,Trim other,Black,Left-Hand Drive,"3.0 l, 258 hp, Diesel",SUV 5 dr.,N/A
Mercedes-Benz C-Class 300 V (W206),2023,"17,624 km","175,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2023/id/203063/,Trim C 300 4MATIC,Other Color,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,N/A
Lexus ES 250 VII Facelift,2021,"33,540 km","129,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2021/id/203060/,Trim other,White,Left-Hand Drive,"2.5 l, 206 hp, Petrol",Sedan,N/A
Toyota Sequoia III,2025,1 km,"376,909 AED",https://auto.ae/dubai/sale/car/toyota/toyota-sequoia-iii-2025/id/203059/,Trim 1794 Edition,Grey,Left-Hand Drive,"3.4 l, 437 hp, Hybrid",SUV 5 dr.,Canadian Specs
Mercedes-Benz C-Class 300 V (W206),2023,"51,043 km","159,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2023/id/203054/,Trim C 300 4MATIC,Silver,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,N/A
Mercedes-Benz S-Class 580 Long 4MATIC VII (W223),2021,"52,235 km","310,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-s-class-vii-w223-2021/id/203056/,Trim S 580 4Matic base,Black,Left-Hand Drive,"4.0 l, 489 hp, Petrol",Sedan,N/A
Mercedes-Benz C-Class 300 V (W206),2024,"12,785 km","189,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2024/id/203058/,Trim C 300 4MATIC,Black,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,N/A
Mercedes-Benz A-Class 200 IV (W177) Facelift,2025,1 km,"175,793 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-a-class-iv-w177-facelift-2025/id/203057/,N/A,Grey,Left-Hand Drive,"1.3 l, 163 hp, Petrol",Sedan,GCC Specs
Mercedes-Benz C-Class 300 V (W206),2023,"41,757 km","159,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2023/id/203052/,Trim C 300 4MATIC,Blue,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,N/A
Infiniti QX80 II,2024,"11,364 km","199,000 AED",https://auto.ae/sharjah/sale/car/infiniti/infiniti-qx80-ii-2024/id/203043/,Trim Luxe,White,Left-Hand Drive,"3.5 l, 450 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover Sport P635 III,2025,"2,993 km","790,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-iii-2025/id/203044/,Trim SV Edition One,Black,Left-Hand Drive,"4.4 l, 635 hp, Petrol",SUV 5 dr.,N/A
Land Rover Defender 110 II,2023,"4,968 km","310,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-defender-ii-2023/id/203051/,Trim X-Dynamic SE,White,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr. 110,N/A
BYD FangChengBao Leopard 5 I Facelift,2025,1 km,"145,699 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-5-i-facelift-2025/id/203050/,Trim Qiankun,Tan,Left-Hand Drive,"1.5 l, 687 hp, Hybrid",SUV 5 dr.,Chinese Specs
Mercedes-Benz GLC 300 II (X254),2023,"41,190 km","180,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-glc-ii-x254-2023/id/203049/,Trim GLC 300 4MATIC,Grey,Left-Hand Drive,"2.0 l, 258 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz GLC 300 II (X254),2023,"19,639 km","182,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-glc-ii-x254-2023/id/203048/,Trim GLC 300 4MATIC,White,Left-Hand Drive,"2.0 l, 258 hp, Petrol",SUV 5 dr.,N/A
Toyota Tundra III,2025,1 km,"296,536 AED",https://auto.ae/dubai/sale/car/toyota/toyota-tundra-iii-2025/id/203047/,Trim Capstone,Black,Left-Hand Drive,"3.4 l, 437 hp, Hybrid",Pickup double cab CrewMax,Canadian Specs
Toyota Camry IX (XV80),2024,"30,150 km","89,000 AED",https://auto.ae/sharjah/sale/car/toyota/toyota-camry-ix-xv80-2024/id/203041/,Trim other,White,Left-Hand Drive,"2.5 l, 204 hp, Petrol",Sedan,N/A
Mercedes-Benz GLC 300 II (X254),2023,"11,221 km","199,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-glc-ii-x254-2023/id/203046/,Trim GLC 300 4MATIC,Grey,Left-Hand Drive,"2.0 l, 258 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 70 Series Facelift 2,2025,1 km,"186,069 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2025/id/203036/,Trim DLX,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 3 dr. 71,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2025,1 km,"241,486 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2025/id/203045/,Trim DLX,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup double cab 79,GCC Specs
Mercedes-Benz GLE AMG 63 AMG S II (V167),2021,"52,322 km","249,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-gle-amg-ii-v167-2021/id/203038/,Trim GLE 63 S 4MATIC+,White,Left-Hand Drive,"4.0 l, 612 hp, Petrol",SUV 5 dr.,N/A
Hyundai Palisade I Facelift,2023,"29,568 km","95,000 AED",https://auto.ae/sharjah/sale/car/hyundai/hyundai-palisade-i-facelift-2023/id/203042/,Trim other,Grey,Left-Hand Drive,"3.8 l, 291 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover P530 MHEV V,2023,"17,987 km","500,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-v-2023/id/203040/,Trim Autobiography,White,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,N/A
Jeep Wrangler IV (JL),2022,"14,015 km","119,000 AED",https://auto.ae/sharjah/sale/car/jeep/jeep-wrangler-iv-jl-2022/id/203037/,Trim Rubicon,White,Left-Hand Drive,"2.0 l, 272 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz GLS 580 II (X167),2020,"69,668 km","265,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-gls-ii-x167-2020/id/203031/,Trim other,White,Left-Hand Drive,"4.0 l, 489 hp, Petrol",SUV 5 dr.,N/A
Cadillac Escalade ESV V Facelift,2024,"16,673 km","469,000 AED",https://auto.ae/sharjah/sale/car/cadillac/cadillac-escalade-v-facelift-2024/id/203035/,Trim other,Red,Left-Hand Drive,"6.2 l, 420 hp, Petrol",SUV 5 dr. ESV,N/A
Jeep Wrangler IV (JL),2022,"57,733 km","110,000 AED",https://auto.ae/sharjah/sale/car/jeep/jeep-wrangler-iv-jl-2022/id/203034/,Trim Sahara,Grey,Left-Hand Drive,"3.6 l, 285 hp, Petrol",SUV 5 dr.,N/A
Land Rover Defender 110 II,2023,"47,031 km","299,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-defender-ii-2023/id/203032/,Trim SE,Blue,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr. 110,N/A
Land Rover Range Rover P530 MHEV V,2024,"13,325 km","549,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-v-2024/id/203033/,Trim SE,Other Color,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,N/A
Lexus RX 350 V,2024,"19,337 km","199,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2024/id/203030/,Trim other,Brown,Left-Hand Drive,"2.4 l, 275 hp, Petrol",SUV 5 dr.,N/A
Lexus RX 500h V,2024,"4,534 km","189,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2024/id/203029/,Trim other,Grey,Left-Hand Drive,"2.4 l, 371 hp, Hybrid",SUV 5 dr.,N/A
Mercedes-Benz S-Class 580 Long 4MATIC VII (W223),2022,"31,853 km","299,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-s-class-vii-w223-2022/id/203028/,Trim S 580 4Matic base,Silver,Left-Hand Drive,"4.0 l, 489 hp, Petrol",Sedan,N/A
"Mercedes-Benz CLA 250 II (C118, X118)",2021,"64,378 km","115,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-cla-ii-c118-x118-2021/id/203018/,Trim CLA 250 4MATIC Sport,White,Left-Hand Drive,"2.0 l, 224 hp, Petrol",Sedan,N/A
BMW 7 Series 735i VII (G70),2025,1 km,"427,188 AED",https://auto.ae/dubai/sale/car/bmw/bmw-7-series-vii-g70-2025/id/203026/,N/A,Black,Left-Hand Drive,"3.0 l, 286 hp, Petrol",Sedan,GCC Specs
Mercedes-Benz GLS 450 II (X167) Facelift,2025,357 km,"369,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-gls-ii-x167-facelift-2025/id/203025/,Trim GLS 450 4MATIC,Black,Left-Hand Drive,"3.0 l, 381 hp, Petrol",SUV 5 dr.,N/A
Mazda CX-30 I,2023,"35,000 km","70,000 AED",https://auto.ae/dubai/sale/car/mazda/mazda-cx-30-i-2023/id/203022/,N/A,Black,Left-Hand Drive,"2.0 l, 150 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Highlander IV (U70),2022,"10,205 km","135,000 AED",https://auto.ae/sharjah/sale/car/toyota/toyota-highlander-iv-u70-2022/id/203024/,Trim other,Grey,Left-Hand Drive,"3.5 l, 295 hp, Petrol",SUV 5 dr.,N/A
"Mercedes-Benz CLA AMG 35 AMG II (C118, X118)",2020,"27,806 km","110,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-cla-amg-ii-c118-x118-2020/id/203013/,Trim AMG CLA 35 4MATIC Special Edition,Silver,Left-Hand Drive,"2.0 l, 306 hp, Petrol",Sedan,N/A
Toyota HiAce H300,2025,1 km,"128,817 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h300-2025/id/203023/,N/A,White,Left-Hand Drive,"3.5 l, 281 hp, Petrol",VAN,GCC Specs
Honda Odyssey V Facelift 2,2025,1 km,"218,365 AED",https://auto.ae/dubai/sale/car/honda/honda-odyssey-v-facelift-2-2025/id/203020/,N/A,Black,Left-Hand Drive,"2.4 l, 175 hp, Petrol",Mini Van,GCC Specs
Toyota Land Cruiser 300 Series,2025,1 km,"273,415 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2025/id/203016/,Trim GXR,White,Left-Hand Drive,"3.3 l, 309 hp, Diesel",SUV 5 dr.,GCC Specs
Mercedes-Benz GLC Coupe 300 II (C254),2023,"29,756 km","155,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-glc-coupe-ii-c254-2023/id/203015/,Trim GLC 300 4MATIC Coupe,Other Color,Left-Hand Drive,"2.0 l, 258 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz GLC 200 I (X253) Facelift,2020,"109,626 km","99,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-glc-i-x253-facelift-2020/id/203014/,Trim other,Black,Left-Hand Drive,"2.0 l, 197 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz AMG GT 63 S E Performance II,2025,1 km,"1,000,442 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-amg-gt-ii-2025/id/203009/,Trim AMG GT 63 S E Performance,Black,Left-Hand Drive,"4.0 l, 816 hp, Hybrid",Coupe,European Specs
Mercedes-Benz A-Class 250 IV (W177),2021,"85,697 km","99,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-a-class-iv-w177-2021/id/203012/,Trim other,Silver,Left-Hand Drive,"2.0 l, 224 hp, Petrol",Sedan,N/A
Mercedes-Benz GLC 300 II (X254),2023,"9,547 km","185,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-glc-ii-x254-2023/id/203011/,Trim GLC 300 4MATIC,White,Left-Hand Drive,"2.0 l, 258 hp, Petrol",SUV 5 dr.,N/A
Lexus IS 350 III Facelift 2,2021,"95,273 km","110,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2021/id/203010/,Trim IS 350 F SPORT Design,White,Left-Hand Drive,"3.5 l, 311 hp, Petrol",Sedan,N/A
Land Rover Defender 110 II,2022,"33,145 km","195,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-defender-ii-2022/id/203008/,Trim other,Green,Left-Hand Drive,"2.0 l, 300 hp, Petrol",SUV 5 dr. 110,N/A
Toyota Hilux Extra Cab VIII Facelift,2025,1 km,"108,632 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/203007/,N/A,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup truck one and a half cab Extra Cab,GCC Specs
GMC Savana I Facelift,2024,1 km,"221,301 AED",https://auto.ae/dubai/sale/car/gmc/gmc-savana-i-facelift-2024/id/203005/,N/A,White,Left-Hand Drive,"6.6 l, 407 hp, Petrol",Mini Van,GCC Specs
Mercedes-Benz C-Class 300 V (W206),2023,"29,422 km","159,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2023/id/203006/,Trim C 300 4MATIC,Black,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,N/A
Land Rover Defender 110 II,2024,"23,835 km","410,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-defender-ii-2024/id/203004/,Trim Carpathian,Grey,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr. 110,N/A
Toyota Tundra III,2025,1 km,"296,536 AED",https://auto.ae/dubai/sale/car/toyota/toyota-tundra-iii-2025/id/203003/,Trim Capstone,Black,Left-Hand Drive,"3.4 l, 437 hp, Hybrid",Pickup double cab CrewMax,Canadian Specs
Toyota Land Cruiser 300 Series,2025,1 km,"266,442 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2025/id/203001/,Trim GXR,Black,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Chevrolet Tahoe V,2023,"69,115 km","199,000 AED",https://auto.ae/sharjah/sale/car/chevrolet/chevrolet-tahoe-v-2023/id/203002/,Trim Premier,White,Left-Hand Drive,"6.2 l, 426 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz G-Class AMG 63 AMG II (W465) Facelift,2024,"4,668 km","735,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w465-facelift-2024/id/202998/,Trim AMG G 63,White,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,N/A
Lexus TX 500h,2025,1 km,"286,627 AED",https://auto.ae/dubai/sale/car/lexus/lexus-tx-2025/id/202999/,Trim TX 500h F Sport Perfomance Premium,White,Left-Hand Drive,"2.4 l, 366 hp, Hybrid",SUV 5 dr.,Canadian Specs
Lexus TX 500h,2025,1 km,"301,674 AED",https://auto.ae/dubai/sale/car/lexus/lexus-tx-2025/id/202997/,Trim TX 500h F Sport Perfomance Luxury,Grey,Left-Hand Drive,"2.4 l, 366 hp, Hybrid",SUV 5 dr.,Canadian Specs
Kia K5 III,2023,"48,634 km","59,000 AED",https://auto.ae/sharjah/sale/car/kia/kia-k5-iii-2023/id/202992/,Trim other,White,Left-Hand Drive,"1.6 l, 180 hp, Petrol",Sedan,N/A
MG 7,2025,1 km,"67,161 AED",https://auto.ae/dubai/sale/car/mg/mg-7-2025/id/202994/,Trim Elegant,Red,Left-Hand Drive,"1.5 l, 188 hp, Petrol",N/A,Chinese Specs
Mercedes-Benz G-Class 500 III (W465) Facelift,2025,1 km,"834,558 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-iii-w465-facelift-2025/id/202993/,Trim G 500 Professional Line,Brown,Left-Hand Drive,"3.0 l, 449 hp, Petrol",SUV 5 dr.,GCC Specs
BYD FangChengBao Leopard 8,2025,1 km,"216,163 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-8-2025/id/202988/,Trim Smart and Brave Flagship 6 Seater,Silver,Left-Hand Drive,"2.0 l, 748 hp, Hybrid",SUV 5 dr.,Chinese Specs
BYD FangChengBao Leopard 5 I,2025,1 km,"138,359 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-5-2025/id/202986/,Trim Ultimate Edition,Silver,Left-Hand Drive,"1.5 l, 687 hp, Hybrid",SUV 5 dr.,Chinese Specs
Land Rover Range Rover P530 MHEV V,2024,"6,325 km","500,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-v-2024/id/202987/,Trim SE,Brown,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,N/A
BMW X5 40i IV (G05/G18),2019,"56,000 km","149,000 AED",https://auto.ae/sharjah/sale/car/bmw/bmw-x5-iv-g05-2019/id/202985/,Trim xDrive40i,White,Left-Hand Drive,"3.0 l, 340 hp, Petrol",SUV 5 dr.,N/A
Toyota HiAce H300,2025,1 km,"150,837 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h300-2025/id/202984/,N/A,White,Left-Hand Drive,"3.5 l, 281 hp, Petrol",Mini Van,GCC Specs
RAM 1500 Quad Cab eTorque V,2022,"32,208 km","79,000 AED",https://auto.ae/sharjah/sale/car/ram/ram-1500-v-2022/id/202983/,Trim Tradesman,Black,Left-Hand Drive,"5.7 l, 395 hp, Petrol",Pickup double cab Quad Cab,N/A
Lexus IS 300 III Facelift 2,2022,"19,271 km","105,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2022/id/202981/,Trim IS 300 F SPORT,Silver,Left-Hand Drive,"3.5 l, 264 hp, Petrol",Sedan,N/A
Denza D9,2023,1 km,"198,914 AED",https://auto.ae/dubai/sale/car/denza/denza-d9-2023/id/202977/,Trim Flagship,White,Left-Hand Drive,"1.5 l, 407 hp, Hybrid",Mini Van,Chinese Specs
Lexus RX 350 V,2024,"10,160 km","195,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2024/id/202979/,Trim F Sport,Grey,Left-Hand Drive,"2.4 l, 275 hp, Petrol",SUV 5 dr.,N/A
Bentley Continental GT II Facelift,2015,"86,000 km","169,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-ii-facelift-2015/id/202972/,N/A,White,Left-Hand Drive,"4.0 l, 507 hp, Petrol",Coupe,N/A
Land Rover Range Rover Velar P250 I,2020,"15,578 km","125,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-velar-i-2020/id/202976/,Trim S,White,Left-Hand Drive,"2.0 l, 249 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover Velar P250 I Facelift,2024,"24,935 km","215,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-velar-i-facelift-2024/id/202974/,Trim S,White,Left-Hand Drive,"2.0 l, 250 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover Sport P400 MHEV III,2023,"9,154 km","360,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-iii-2023/id/202973/,Trim Dynamic SE,Blue,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser Prado 250 Series,2024,1 km,"241,486 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/202967/,N/A,Tan,Left-Hand Drive,"2.4 l, 330 hp, Hybrid",SUV 5 dr.,Canadian Specs
Land Rover Range Rover Sport P400 MHEV II Facelift,2020,"72,612 km","155,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2020/id/202971/,Trim HST,Black,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr.,N/A
Toyota Highlander IV (U70),2023,"19,696 km","145,000 AED",https://auto.ae/sharjah/sale/car/toyota/toyota-highlander-iv-u70-2023/id/202968/,Trim other,Blue,Left-Hand Drive,"3.5 l, 295 hp, Petrol",SUV 5 dr.,N/A
Toyota Highlander IV (U70),2022,"56,490 km","109,000 AED",https://auto.ae/sharjah/sale/car/toyota/toyota-highlander-iv-u70-2022/id/202965/,Trim other,Blue,Left-Hand Drive,"3.5 l, 295 hp, Petrol",SUV 5 dr.,N/A
Lexus IS 300 III Facelift 2,2022,"78,769 km","110,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2022/id/202959/,Trim IS 300 F SPORT,White,Left-Hand Drive,"3.5 l, 264 hp, Petrol",Sedan,N/A
Lexus LX 600 IV,2025,1 km,"517,837 AED",https://auto.ae/dubai/sale/car/lexus/lexus-lx-iv-2025/id/202961/,Trim LX 600 F Sport,Black,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
MG 7,2025,1 km,"67,161 AED",https://auto.ae/dubai/sale/car/mg/mg-7-2025/id/202960/,Trim Elegant,Black,Left-Hand Drive,"1.5 l, 188 hp, Petrol",N/A,Chinese Specs
BYD FangChengBao Leopard 3,2025,1 km,"86,612 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-3-2025/id/202956/,Trim Ultra,White,Left-Hand Drive,"310 kWt, Electric",SUV 5 dr.,Chinese Specs
Mercedes-Benz C-Class 300 V (W206),2023,"35,972 km","159,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2023/id/202957/,Trim C 300 4MATIC,Grey,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,N/A
Mercedes-Benz C-Class 300 V (W206),2023,"13,691 km","179,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2023/id/202954/,Trim C 300,Other Color,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,N/A
MG 7,2025,1 km,"67,161 AED",https://auto.ae/dubai/sale/car/mg/mg-7-2025/id/202955/,Trim Elegant,Grey,Left-Hand Drive,"1.5 l, 188 hp, Petrol",N/A,Chinese Specs
MG 7,2025,1 km,"67,528 AED",https://auto.ae/dubai/sale/car/mg/mg-7-2025/id/202953/,Trim Elegant,Green,Left-Hand Drive,"1.5 l, 188 hp, Petrol",N/A,Chinese Specs
Lexus RX 500h V,2024,"13,111 km","179,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2024/id/202952/,Trim other,Black,Left-Hand Drive,"2.4 l, 371 hp, Hybrid",SUV 5 dr.,N/A
MG 7,2025,1 km,"67,161 AED",https://auto.ae/dubai/sale/car/mg/mg-7-2025/id/202950/,Trim Elegant,White,Left-Hand Drive,"1.5 l, 188 hp, Petrol",N/A,Chinese Specs
Lexus IS 300 III Facelift 2,2022,"57,803 km","125,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2022/id/202948/,Trim IS 300 F SPORT,Grey,Left-Hand Drive,"3.5 l, 264 hp, Petrol",Sedan,N/A
Toyota Supra IV (A80),1995,"113,880 km","422,417 AED",https://auto.ae/dubai/sale/car/toyota/toyota-supra-iv-a80-1995/id/202949/,N/A,Red,Left-Hand Drive,"3.0 l, 324 hp, Petrol",Coupe,European Specs
Lexus TX 500h,2025,1 km,"301,674 AED",https://auto.ae/dubai/sale/car/lexus/lexus-tx-2025/id/202946/,Trim TX 500h F Sport Perfomance Luxury,Black,Left-Hand Drive,"2.4 l, 366 hp, Hybrid",SUV 5 dr.,Canadian Specs
Mercedes-Benz GLS 450 II (X167) Facelift,2024,"25,696 km","389,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-gls-ii-x167-facelift-2024/id/202945/,Trim GLS 450 4MATIC,White,Left-Hand Drive,"3.0 l, 381 hp, Petrol",SUV 5 dr.,N/A
Toyota Tacoma IV,2025,1 km,"216,163 AED",https://auto.ae/dubai/sale/car/toyota/toyota-tacoma-iv-2025/id/202943/,Trim SR5,White,Left-Hand Drive,"2.4 l, 278 hp, Petrol",Pickup truck one and a half cab,Canadian Specs
Cadillac Escalade V,2023,"30,362 km","249,000 AED",https://auto.ae/sharjah/sale/car/cadillac/cadillac-escalade-v-2023/id/202944/,Trim Premium Luxury,Black,Left-Hand Drive,"6.2 l, 420 hp, Petrol",SUV 5 dr.,N/A
Land Rover Defender 110 II,2023,"35,233 km","310,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-defender-ii-2023/id/202942/,Trim X-Dynamic SE,Black,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr. 110,N/A
