title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Dodge Charger GT VII (LD) Facelift,2022,"91,700 km","72,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/214018/,N/A,Grey,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Charger GT VII (LD) Facelift,2021,"39,200 km","72,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/214016/,N/A,Burgundy,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Challenger SXT III Facelift 2,2021,"60,200 km","71,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2021/id/214015/,N/A,Black,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Charger SXT VII (LD) Facelift,2021,"77,400 km","70,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/214013/,N/A,Black,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Challenger SXT III Facelift 2,2019,"138,200 km","70,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2019/id/214010/,N/A,Grey,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Challenger SXT III Facelift 2,2022,"60,200 km","76,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/214008/,N/A,White,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Charger GT VII (LD) Facelift,2021,"110,600 km","76,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/214005/,N/A,Blue,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Charger SXT VII (LD) Facelift,2021,"89,000 km","76,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/214004/,N/A,Maroon,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Challenger SXT III Facelift 2,2021,"42,800 km","76,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2021/id/214003/,N/A,Blue,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"74,600 km","75,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/214000/,N/A,Silver,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"74,500 km","74,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213999/,N/A,Purple,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"59,700 km","74,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213996/,N/A,Black,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Challenger SXT III Facelift 2,2022,"65,400 km","78,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213994/,N/A,Grey,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Challenger R_T III Facelift 2,2021,"82,500 km","70,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2021/id/213993/,N/A,Black,Left-Hand Drive,"5.7 l, 380 hp, Petrol",Coupe,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"78,900 km","77,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213992/,N/A,Black,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Charger SXT VII (LD) Facelift,2021,"70,000 km","77,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/213991/,N/A,Red,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Challenger SXT III Facelift 2,2022,"92,500 km","76,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213990/,N/A,Blue,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"91,300 km","76,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213989/,N/A,White,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Rolls-Royce Ghost Black Badge II,2023,0 km,"1,900,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-ghost-ii-2023/id/213970/,Trim Individual,Black,Left-Hand Drive,"6.7 l, 600 hp, Petrol",Sedan,European Specs
Ferrari Portofino I Facelift (M),2021,"4,125 km","719,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-portofino-i-facelift-m-2021/id/213972/,Trim individual,Grey,Left-Hand Drive,"3.9 l, 620 hp, Petrol",N/A,European Specs
Audi RS Q8 I,2023,"45,000 km","449,000 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-q8-i-2023/id/213971/,Trim RS Q8 TFSI,Silver,Left-Hand Drive,"4.0 l, 600 hp, Petrol",SUV 5 dr.,European Specs
Mercedes-Benz Maybach GLS Brabus 800 I,2022,"17,360 km","950,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-maybach-gls-i-2022/id/213965/,N/A,Black,Left-Hand Drive,"4 l, 800 hp, Petrol",SUV 5 dr.,European Specs
Mercedes-Benz E-Class 500 I (W124),1993,"40,000 km","280,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-i-w124-1993/id/213969/,Trim other,Black,Left-Hand Drive,"5.0 l, 320 hp, Petrol",Sedan,Japanese Specs
Lamborghini Urus Performante I Facelift,2023,"1,095 km","1,199,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-facelift-2023/id/213968/,Trim Performante,White,Left-Hand Drive,"4.0 l, 666 hp, Petrol",SUV 5 dr. S,Japanese Specs
Porsche Macan I Facelift 2,2022,"21,740 km","230,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-macan-i-facelift-2-2022/id/213966/,Trim Macan,Black,Left-Hand Drive,"2.0 l, 265 hp, Petrol",SUV 5 dr.,European Specs
Porsche Cayenne Turbo III,2022,"35,970 km","530,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-2022/id/213964/,Trim Cayenne Turbo,White,Left-Hand Drive,"4.0 l, 550 hp, Petrol",SUV 5 dr.,European Specs
Rolls-Royce Cullinan Black Badge I Facelift,2025,"1,500 km","2,399,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-cullinan-i-facelift-2025/id/213962/,Trim Individual,Black,Left-Hand Drive,"6.7 l, 600 hp, Petrol",SUV 5 dr. Series Ii,European Specs
Land Rover Range Rover Sport SVR II Facelift,2020,"17,240 km","320,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2020/id/213960/,Trim SVR,Silver,Left-Hand Drive,"5.0 l, 575 hp, Petrol",SUV 5 dr.,European Specs
Ferrari 12Cilindri,2025,580 km,"2,800,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-12cilindri-2025/id/213958/,Trim 12Cilindri,Grey,Left-Hand Drive,"6.5 l, 830 hp, Petrol",Coupe,European Specs
Lamborghini Urus Se I Facelift,2025,0 km,"1,449,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-facelift-2025/id/213942/,Trim SE,Yellow,Left-Hand Drive,"4.0 l, 800 hp, Hybrid",SUV 5 dr. S,European Specs
Audi RS Q3 II (F3),2020,"49,870 km","179,000 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-q3-ii-f3-2020/id/213943/,Trim RS Q3 TFSI,Black,Left-Hand Drive,"2.5 l, 400 hp, Petrol",SUV 5 dr.,European Specs
Porsche 911 GT3 Weissach Package 992 Facelift,2025,0 km,"1,170,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-gt3-992-facelift-2025/id/213941/,Trim GT3 Weissach Package,Black,Left-Hand Drive,"4.0 l, 510 hp, Petrol",Coupe,European Specs
Mercedes-Benz GLE Coupe AMG 63 AMG S Brabus 900 Rocket II (C167) Facelift,2023,"23,771 km","845,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-gle-coupe-amg-ii-c167-facelift-2023/id/213934/,Trim other,Black,Left-Hand Drive,"4.4 l, 900 hp, Petrol",SUV 5 dr.,GCC Specs
Dodge Charger SXT VII (LD) Facelift,2021,"83,300 km","79,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/213906/,N/A,Silver,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"42,200 km","79,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213905/,N/A,Blue,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"97,900 km","78,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213900/,N/A,Black,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Charger SXT VII (LD) Facelift,2022,"88,500 km","80,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213899/,N/A,White,Left-Hand Drive,"3.6 l, 296 hp, Petrol",Sedan,American Specs
Dodge Charger GT VII (LD) Facelift,2021,"104,000 km","79,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/213903/,N/A,Grey,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Challenger SXT III Facelift 2,2022,"66,200 km","79,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213902/,N/A,Blue,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Challenger SXT III Facelift 2,2022,"64,600 km","79,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213901/,N/A,Blue,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Challenger SXT III Facelift 2,2022,"102,500 km","79,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213898/,N/A,Black,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Charger GT VII (LD) Facelift,2021,"65,300 km","82,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/213895/,N/A,Grey,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Charger GT VII (LD) Facelift,2022,"70,000 km","82,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213891/,N/A,White,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Charger GT VII (LD) Facelift,2021,"38,000 km","84,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/213890/,N/A,Silver,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Challenger SRT III Facelift 2,2016,"80,900 km","85,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2016/id/213889/,N/A,Blue,Left-Hand Drive,"6.4 l, 492 hp, Petrol",Coupe,American Specs
Dodge Challenger SXT III Facelift 2,2022,"66,000 km","85,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213888/,N/A,Grey,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Charger GT VII (LD) Facelift,2022,"61,300 km","85,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213887/,N/A,White,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Challenger SXT III Facelift 2,2022,"45,700 km","85,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213886/,N/A,Grey,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Challenger SXT III Facelift 2,2022,"68,900 km","89,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2022/id/213878/,N/A,Green,Left-Hand Drive,"3.6 l, 309 hp, Petrol",Coupe,American Specs
Dodge Charger GT VII (LD) Facelift,2022,"55,400 km","79,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213876/,N/A,Grey,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Bentley Continental GT III,2019,"68,834 km","475,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-iii-2019/id/213872/,Trim Individual,White,Left-Hand Drive,"6.0 l, 635 hp, Petrol",N/A,N/A
Lamborghini Huracán EVO RWD I Facelift,2022,250 km,"1,095,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-huracán-i-facelift-2022/id/213860/,Trim other,Black,Left-Hand Drive,"5.2 l, 610 hp, Petrol",Coupe Sterrato,Japanese Specs
Land Rover Range Rover Sport P635 III,2024,0 km,"895,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-iii-2024/id/213842/,Trim SV,Golden,Left-Hand Drive,"4.4 l, 635 hp, Petrol",SUV 5 dr.,European Specs
Land Rover Range Rover Sport P635 III,2024,0 km,"925,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-iii-2024/id/213839/,Trim SV,Silver,Left-Hand Drive,"4.4 l, 635 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz C-Class AMG 63 AMG V (W206),2023,"24,000 km","159,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-c-class-amg-v-w206-2023/id/213365/,Trim C 200 L,Black,Left-Hand Drive,"2.0 l, 421 hp, Petrol",Sedan,Chinese Specs
Dodge Charger R_T VII (LD) Facelift,2019,"173,700 km","79,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2019/id/213904/,N/A,White,Left-Hand Drive,"5.7 l, 375 hp, Petrol",Sedan,American Specs
Dodge Charger R_T VII (LD) Facelift,2020,"111,000 km","79,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2020/id/213897/,N/A,Red,Left-Hand Drive,"5.7 l, 375 hp, Petrol",Sedan,American Specs
Dodge Charger R_T VII (LD) Facelift,2021,"105,100 km","81,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2021/id/213896/,N/A,Silver,Left-Hand Drive,"5.7 l, 375 hp, Petrol",Sedan,American Specs
Dodge Challenger R_T III Facelift 2,2021,"79,800 km","82,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2021/id/213893/,N/A,Grey,Left-Hand Drive,"5.7 l, 380 hp, Petrol",Coupe,American Specs
Dodge Charger R_T VII (LD) Facelift,2020,"58,400 km","82,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2020/id/213892/,N/A,Black,Left-Hand Drive,"5.7 l, 375 hp, Petrol",Sedan,American Specs
Dodge Charger SRT VII (LD) Facelift,2019,"141,000 km","90,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2019/id/213885/,Trim Scat Pack,Grey,Left-Hand Drive,"6.4 l, 492 hp, Petrol",Sedan,American Specs
Dodge Charger GT VII (LD) Facelift,2022,"63,700 km","85,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213883/,N/A,Silver,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
Dodge Charger SRT VII (LD) Facelift,2018,"79,500 km","90,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2018/id/213884/,Trim Scat Pack,Silver,Left-Hand Drive,"6.4 l, 492 hp, Petrol",Sedan,American Specs
Dodge Challenger SRT III Facelift 2,2021,"60,000 km","89,500 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2021/id/213880/,N/A,Red,Left-Hand Drive,"6.4 l, 492 hp, Petrol",Coupe,American Specs
Dodge Challenger SRT III Facelift 2,2018,"119,400 km","87,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2018/id/213879/,N/A,White,Left-Hand Drive,"6.4 l, 492 hp, Petrol",Coupe,American Specs
Dodge Charger R_T VII (LD) Facelift,2022,"47,200 km","88,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/213877/,N/A,White,Left-Hand Drive,"5.7 l, 375 hp, Petrol",Sedan,American Specs
Dodge Challenger R_T III Facelift 2,2023,"42,800 km","98,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2023/id/213875/,N/A,Grey,Left-Hand Drive,"5.7 l, 380 hp, Petrol",Coupe,American Specs
Porsche Macan I Facelift 2,2024,925 km,"285,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-macan-i-facelift-2-2024/id/213874/,Trim Macan,White,Left-Hand Drive,"2.0 l, 265 hp, Petrol",SUV 5 dr.,GCC Specs
Ferrari SF90 Stradale I,2022,900 km,"1,595,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-sf90-stradale-i-2022/id/213873/,Trim SF90 Stradale,Yellow,Left-Hand Drive,"4.0 l, 1000 hp, Hybrid",Coupe Stradale Xx,Japanese Specs
Ferrari 296 GTB,2024,500 km,"1,295,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-296-2024/id/213871/,Trim Individual,White,Left-Hand Drive,"3.0 l, 830 hp, Hybrid",Coupe,Japanese Specs
McLaren 720S,2019,"36,714 km","595,000 AED",https://auto.ae/dubai/sale/car/mclaren/mclaren-720s-2019/id/213870/,Trim other,Grey,Left-Hand Drive,"4.0 l, 720 hp, Petrol",Coupe,European Specs
DongFeng Mengshi M-Hero 917,2025,0 km,"385,000 AED",https://auto.ae/dubai/sale/car/dongfeng/dongfeng-mengshi-m-hero-917-2025/id/213869/,Trim M-hero,Grey,Left-Hand Drive,"1.5 l, 816 hp, Hybrid",SUV 5 dr.,GCC Specs
Mercedes-Benz Maybach S-Class 560 I (X222) Facelift,2019,"98,000 km","235,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-maybach-s-class-i-x222-facelift-2019/id/213867/,Trim other,White,Left-Hand Drive,"4.0 l, 469 hp, Petrol",Sedan,European Specs
DongFeng Mengshi M-Hero 917,2025,0 km,"375,000 AED",https://auto.ae/dubai/sale/car/dongfeng/dongfeng-mengshi-m-hero-917-2025/id/213865/,Trim M-hero,Black,Left-Hand Drive,"1.5 l, 816 hp, Hybrid",SUV 5 dr.,GCC Specs
Ferrari Portofino I Facelift (M),2020,"53,000 km","585,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-portofino-i-facelift-m-2020/id/213864/,Trim individual,Black,Left-Hand Drive,"3.9 l, 620 hp, Petrol",N/A,GCC Specs
Ferrari California I Facelift (T),2016,"18,929 km","445,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-california-i-facelift-t-2016/id/213863/,Trim other,White,Left-Hand Drive,"3.9 l, 560 hp, Petrol",N/A,Japanese Specs
DongFeng Mengshi M-Hero 917,2025,0 km,"385,000 AED",https://auto.ae/dubai/sale/car/dongfeng/dongfeng-mengshi-m-hero-917-2025/id/213862/,Trim M-hero,Green,Left-Hand Drive,"1.5 l, 816 hp, Hybrid",SUV 5 dr.,GCC Specs
Bentley Bentayga I Facelift,2023,0 km,"1,095,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-bentayga-i-facelift-2023/id/213861/,Trim S,White,Left-Hand Drive,"4.0 l, 550 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz G-Class AMG 63 AMG II (W465) Facelift,2024,"30,500 km","745,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w465-facelift-2024/id/213858/,Trim AMG G 63,Silver,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,European Specs
Lamborghini Urus I,2021,"9,300 km","895,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-2021/id/213853/,Trim Individual,Yellow,Left-Hand Drive,"4.0 l, 650 hp, Petrol",SUV 5 dr.,Japanese Specs
Lamborghini Huracán EVO I Facelift,2021,"6,000 km","895,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-huracán-i-facelift-2021/id/213852/,Trim other,Green,Left-Hand Drive,"5.2 l, 640 hp, Petrol",Coupe Sterrato,Japanese Specs
Land Rover Range Rover P530 MHEV V,2023,"41,189 km","495,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2023/id/213851/,Trim SE,Black,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,GCC Specs
Rolls-Royce Cullinan Black Badge I,2020,"53,400 km","1,045,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-cullinan-i-2020/id/213850/,Trim Individual,Grey,Left-Hand Drive,"6.7 l, 600 hp, Petrol",SUV 5 dr.,European Specs
Ferrari 812 GTS,2020,"12,000 km","1,695,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-812-2020/id/213847/,Trim Individual,Red,Left-Hand Drive,"6.5 l, 800 hp, Petrol",N/A,European Specs
Mercedes-Benz SL-Class AMG 63 AMG IV (R232),2022,"19,235 km","475,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-sl-class-amg-iv-r232-2022/id/213846/,Trim SL 63 4MATIC+,Silver,Left-Hand Drive,"4.0 l, 585 hp, Petrol",N/A,European Specs
Ferrari 296 GTS,2024,"2,376 km","1,275,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-296-2024/id/213844/,Trim Individual,Grey,Left-Hand Drive,"3.0 l, 830 hp, Hybrid",N/A,European Specs
Lamborghini Urus I,2020,"43,000 km","775,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-2020/id/213840/,Trim Individual,Silver,Left-Hand Drive,"4.0 l, 650 hp, Petrol",SUV 5 dr.,Japanese Specs
Dodge Challenger R_T III Facelift 2,2020,"125,000 km","99,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2020/id/213827/,N/A,Blue,Left-Hand Drive,"6.4 l, 492 hp, Petrol",Coupe,American Specs
Dodge Challenger R_T III Facelift 2,2021,"16,220 km","89,000 AED",https://auto.ae/sharjah/sale/car/dodge/dodge-challenger-iii-facelift-2-2021/id/213826/,N/A,Red,Left-Hand Drive,"5.7 l, 380 hp, Petrol",Coupe,American Specs
Ford Mustang VI,2017,"25,600 km","149,000 AED",https://auto.ae/sharjah/sale/car/ford/ford-mustang-vi-2017/id/213598/,N/A,Blue,Left-Hand Drive,"5.2 l, 526 hp, Petrol",Coupe,N/A
Rolls-Royce Spectre,2024,"5,729 km","1,895,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-spectre-2024/id/213817/,Trim Individual,Black,Left-Hand Drive,"430 kWt, Electric",Coupe,GCC Specs
Porsche 911 Turbo VIII (992),2022,"15,719 km","695,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-viii-992-2022/id/213812/,Trim Turbo,Grey,Left-Hand Drive,"3.7 l, 580 hp, Petrol",Coupe,GCC Specs
Land Rover Defender 110 II,2025,"11,000 km","575,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2025/id/213808/,Trim V8,Black,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr. 110,GCC Specs
Lamborghini Urus Performante I Facelift,2023,"4,000 km","1,095,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-facelift-2023/id/213807/,Trim Performante,Violet,Left-Hand Drive,"4.0 l, 666 hp, Petrol",SUV 5 dr. S,Japanese Specs
Lamborghini Revuelto,2024,"1,000 km","2,695,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-revuelto-2024/id/213804/,Trim Individual,White,Left-Hand Drive,"6.5 l, 1015 hp, Hybrid",Coupe,Japanese Specs
Mercedes-Benz GLC Coupe 300 II (C254),2024,"5,000 km","238,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-glc-coupe-ii-c254-2024/id/213687/,Trim GLC 300 4MATIC Coupe,Black,Left-Hand Drive,"2.0 l, 258 hp, Petrol",SUV 5 dr.,N/A
"Mercedes-Benz E-Class 450 V (W213, S213, C238)",2019,"75,000 km","138,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-e-class-v-w213-s213-c238-2019/id/213717/,Trim other,Silver,Left-Hand Drive,"3.0 l, 367 hp, Petrol",Coupe-Hardtop,N/A
Lexus LS 500 V,2020,"70,000 km","165,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-ls-v-2020/id/213703/,Trim Comfort,Grey,Left-Hand Drive,"3.4 l, 421 hp, Petrol",Sedan,American Specs
Mercedes-Benz GLS 450 II (X167),2021,"85,000 km","245,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-gls-ii-x167-2021/id/213709/,Trim GLS 450 4MATIC Sport,Silver,Left-Hand Drive,"3.0 l, 367 hp, Petrol",SUV 5 dr.,American Specs
Infiniti JX,2013,"153,000 km","22,000 AED",https://auto.ae/sharjah/sale/car/infiniti/infiniti-jx-2013/id/213716/,Trim other,White,Left-Hand Drive,"3.5 l, 265 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus LS 460 L IV Facelift,2010,"170,000 km","39,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-ls-iv-facelift-2010/id/213715/,Trim Executive,Silver,Left-Hand Drive,"4.6 l, 380 hp, Petrol",Sedan,American Specs
Lexus IS 250 III,2015,"130,000 km","48,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-2015/id/213714/,Trim Comfort,Grey,Left-Hand Drive,"2.5 l, 208 hp, Petrol",Sedan,American Specs
Lexus LS 460 IV Facelift,2011,"137,000 km","41,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-ls-iv-facelift-2011/id/213713/,Trim A0,Black,Left-Hand Drive,"4.6 l, 380 hp, Petrol",Sedan,N/A
Lexus RX 350 III Facelift,2015,"76,000 km","51,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-iii-facelift-2015/id/213712/,Trim other,Golden,Left-Hand Drive,"3.5 l, 277 hp, Petrol",SUV 5 dr.,American Specs
Lexus GS 350 IV,2015,"97,000 km","55,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-2015/id/213711/,Trim other,White,Left-Hand Drive,"3.5 l, 317 hp, Petrol",Sedan,American Specs
