title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Toyota Avalon IV,2014,"215,000 km","27,000 AED",https://auto.ae/sharjah/sale/car/toyota/toyota-avalon-iv-2014/id/219058/,N/A,Grey,Left-Hand Drive,"3.5 l, 277 hp, Petrol",Sedan,American Specs
MINI Hatch John Cooper Works III (F55/F56),2016,"162,000 km","45,000 AED",https://auto.ae/sharjah/sale/car/mini/mini-hatch-iii-f55f56-2016/id/219057/,Trim Cooper JCW,Black,Left-Hand Drive,"2.0 l, 231 hp, Petrol",Hatchback 3 dr.,GCC Specs
Chevrolet Traverse II,2019,"133,000 km","55,000 AED",https://auto.ae/sharjah/sale/car/chevrolet/chevrolet-traverse-ii-2019/id/219047/,Trim LT,Grey,Left-Hand Drive,"3.6 l, 318 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Pathfinder IV,2016,"126,000 km","27,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-pathfinder-iv-2016/id/219045/,N/A,White,Left-Hand Drive,"3.5 l, 260 hp, Petrol",SUV 5 dr.,GCC Specs
Chevrolet Captiva II,2023,"77,000 km","43,000 AED",https://auto.ae/sharjah/sale/car/chevrolet/chevrolet-captiva-ii-2023/id/219044/,Trim LT,Grey,Left-Hand Drive,"1.5 l, 147 hp, Petrol",SUV 5 dr.,GCC Specs
Ford F-150 XIII Facelift,2018,"113,000 km","135,000 AED",https://auto.ae/sharjah/sale/car/ford/ford-f-150-xiii-facelift-2018/id/218952/,N/A,Grey,Left-Hand Drive,"3.5 l, 450 hp, Petrol",Pickup double cab Super Crew,American Specs
Porsche Cayenne Turbo GT Coupé III Facelift,2024,"35,146 km","675,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-facelift-2024/id/218877/,Trim Turbo GT,White,Left-Hand Drive,"4.0 l, 659 hp, Petrol",SUV 5 dr.,Canadian Specs
Ford Edge II,2016,"168,000 km","28,000 AED",https://auto.ae/sharjah/sale/car/ford/ford-edge-ii-2016/id/219051/,N/A,Navy Blue,Left-Hand Drive,"2.7 l, 315 hp, Petrol",SUV 5 dr.,GCC Specs
MINI Countryman Cooper I,2015,"156,000 km","27,000 AED",https://auto.ae/sharjah/sale/car/mini/mini-countryman-i-2015/id/219056/,N/A,Black,Left-Hand Drive,"1.6 l, 122 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus RX 350 IV Facelift,2019,"184,000 km","184,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-iv-facelift-2019/id/219055/,N/A,Golden,Left-Hand Drive,"3.5 l, 300 hp, Petrol",SUV 5 dr.,American Specs
Lexus GS 350 IV Facelift,2018,"144,000 km","79,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-facelift-2018/id/219054/,N/A,Black,Left-Hand Drive,"3.5 l, 316 hp, Petrol",Sedan,American Specs
Ford Expedition III Facelift,2014,"194,000 km","22,000 AED",https://auto.ae/sharjah/sale/car/ford/ford-expedition-iii-facelift-2014/id/219053/,N/A,Grey,Left-Hand Drive,"3.5 l, 370 hp, Petrol",SUV 5 dr.,GCC Specs
BMW 3 Series 316i VI (F3x),2012,"162,000 km","21,000 AED",https://auto.ae/sharjah/sale/car/bmw/bmw-3-series-vi-f3x-2012/id/219049/,Trim 316i SE,Red,Left-Hand Drive,"1.6 l, 136 hp, Petrol",Sedan,GCC Specs
"Mercedes-Benz E-Class 250 V (W213, S213, C238) Facelift",2023,"13,000 km","157,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-e-class-v-w213-s213-c238-facelift-2023/id/219050/,N/A,White,Left-Hand Drive,"2.0 l, 211 hp, Petrol",Sedan,Korean Specs
Lexus IS 300 III Facelift 2,2021,"50,000 km","74,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2021/id/219043/,Trim IS 300,Blue,Left-Hand Drive,"3.5 l, 264 hp, Petrol",Sedan,American Specs
Audi Q7 45 TFSI II (4M),2019,"75,000 km","75,000 AED",https://auto.ae/sharjah/sale/car/audi/audi-q7-ii-4m-2019/id/219041/,N/A,White,Left-Hand Drive,"2.0 l, 252 hp, Petrol",SUV 5 dr.,American Specs
Nissan Kicks I Facelift,2023,"58,000 km","37,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-kicks-i-facelift-2023/id/219039/,N/A,White,Left-Hand Drive,"1.6 l, 122 hp, Petrol",SUV 5 dr.,GCC Specs
Hyundai Santa Fe III,2016,"162,000 km","32,000 AED",https://auto.ae/sharjah/sale/car/hyundai/hyundai-santa-fe-iii-2016/id/219035/,N/A,Red,Left-Hand Drive,"3.3 l, 249 hp, Petrol",SUV 5 dr.,GCC Specs
Audi Q5 45 TFSI II (FY),2018,"250,000 km","47,000 AED",https://auto.ae/sharjah/sale/car/audi/audi-q5-ii-fy-2018/id/219038/,N/A,Grey,Left-Hand Drive,"2.0 l, 252 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Pathfinder IV,2016,"134,000 km","29,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-pathfinder-iv-2016/id/219037/,N/A,White,Left-Hand Drive,"3.5 l, 260 hp, Petrol",SUV 5 dr.,GCC Specs
Tesla Model 3 I Facelift,2024,"82,000 km","139,000 AED",https://auto.ae/sharjah/sale/car/tesla/tesla-model-3-i-facelift-2024/id/219036/,N/A,White,Left-Hand Drive,"225 kWt, Electric",Sedan,GCC Specs
Tesla Model 3 I Facelift,2024,"35,000 km","139,000 AED",https://auto.ae/sharjah/sale/car/tesla/tesla-model-3-i-facelift-2024/id/219034/,N/A,White,Left-Hand Drive,"225 kWt, Electric",Sedan,GCC Specs
Jeep Wrangler III (JK),2013,"220,000 km","34,000 AED",https://auto.ae/sharjah/sale/car/jeep/jeep-wrangler-iii-jk-2013/id/219033/,Trim Polar Edition,Black,Left-Hand Drive,"3.6 l, 284 hp, Petrol",SUV 3 dr.,GCC Specs
Lexus IS 300 III Facelift 2,2021,"78,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2021/id/219029/,Trim IS 300,Blue,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Sedan,American Specs
Skoda Kamiq I,2022,"167,000 km","35,000 AED",https://auto.ae/sharjah/sale/car/skoda/skoda-kamiq-i-2022/id/219026/,N/A,Silver,Left-Hand Drive,"1.6 l, 110 hp, Petrol",SUV 5 dr.,GCC Specs
GMC Sierra III (K2XX) Facelift,2018,"128,000 km","63,000 AED",https://auto.ae/sharjah/sale/car/gmc/gmc-sierra-iii-k2xx-facelift-2018/id/219028/,N/A,White,Left-Hand Drive,"5.3 l, 355 hp, Petrol",Pickup double cab Crew,Canadian Specs
Mercedes-Benz A-Class 200 IV (W177),2021,"100,000 km","78,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-a-class-iv-w177-2021/id/219027/,N/A,White,Left-Hand Drive,"1.3 l, 163 hp, Petrol",Hatchback 5 dr.,GCC Specs
GMC Sierra IV Facelift,2022,"97,000 km","149,000 AED",https://auto.ae/sharjah/sale/car/gmc/gmc-sierra-iv-facelift-2022/id/219025/,Trim Denali Ultimate,Black,Left-Hand Drive,"6.2 l, 420 hp, Petrol",Pickup double cab Crew Cab,GCC Specs
Mercedes-Benz C-Class 300 V (W206),2023,"54,000 km","155,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2023/id/219024/,N/A,Black,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,Korean Specs
Mercedes-Benz C-Class 300 IV (W205),2017,"181,000 km","65,000 AED",https://auto.ae/abu-dhabi/sale/car/mercedes-benz/mercedes-benz-c-class-iv-w205-2017/id/219018/,Trim other,Grey,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Coupe,GCC Specs
Nissan Pathfinder IV Facelift,2018,"205,000 km","35,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-pathfinder-iv-facelift-2018/id/219023/,N/A,Silver,Left-Hand Drive,"3.5 l, 284 hp, Petrol",SUV 5 dr.,GCC Specs
Kia Optima IV,2018,"107,000 km","26,000 AED",https://auto.ae/sharjah/sale/car/kia/kia-optima-iv-2018/id/219019/,N/A,Grey,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Sedan,GCC Specs
Nissan Altima VI (L34) Facelift,2023,"30,000 km","68,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-altima-vi-l34-facelift-2023/id/219022/,N/A,Black,Left-Hand Drive,"2.5 l, 182 hp, Petrol",Sedan,American Specs
Nissan Maxima VIII (A36) Facelift,2020,"162,000 km","48,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-maxima-viii-a36-facelift-2020/id/219021/,N/A,Grey,Left-Hand Drive,"3.5 l, 300 hp, Petrol",Sedan,American Specs
Nissan Patrol V (Y61) Facelift,2021,"122,000 km","118,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-v-y61-facelift-2021/id/219020/,N/A,White,Left-Hand Drive,"4.8 l, 245 hp, Petrol",SUV 5 dr.,GCC Specs
MG 5 II Facelift,2025,"6,000 km","52,000 AED",https://auto.ae/abu-dhabi/sale/car/mg/mg-5-ii-facelift-2025/id/218478/,Trim other,White,Left-Hand Drive,"1.5 l, 129 hp, Petrol",Sedan,GCC Specs
Renault Koleos II Facelift,2023,"70,000 km","47,000 AED",https://auto.ae/sharjah/sale/car/renault/renault-koleos-ii-facelift-2023/id/219017/,N/A,White,Left-Hand Drive,"2.5 l, 171 hp, Petrol",SUV 5 dr.,N/A
Honda Accord VIII Facelift,2014,"134,000 km","27,000 AED",https://auto.ae/sharjah/sale/car/honda/honda-accord-viii-facelift-2014/id/219016/,N/A,Black,Left-Hand Drive,"3.5 l, 271 hp, Petrol",Sedan Type-S,N/A
Porsche Cayenne Turbo GT Coupé III,2023,34 km,"730,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-2023/id/214152/,Trim other,White,Left-Hand Drive,"4.0 l, 640 hp, Petrol",SUV 5 dr.,European Specs
Honda Accord VIII Facelift,2015,"163,000 km","25,000 AED",https://auto.ae/sharjah/sale/car/honda/honda-accord-viii-facelift-2015/id/219007/,N/A,White,Left-Hand Drive,"2.0 l, 150 hp, Petrol",Wagon 5 doors,GCC Specs
Audi Q7 55 TFSI I (4L) Facelift,2015,"90,000 km","39,000 AED",https://auto.ae/sharjah/sale/car/audi/audi-q7-i-4l-facelift-2015/id/219014/,N/A,Brown,Left-Hand Drive,"3.0 l, 333 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Fortuner II,2016,"141,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/toyota/toyota-fortuner-ii-2016/id/219013/,N/A,White,Left-Hand Drive,"4 l, 238 hp, Petrol",SUV 5 dr.,GCC Specs
Tesla Model Y Long Range Dual Motor I,2023,"19,000 km","129,000 AED",https://auto.ae/sharjah/sale/car/tesla/tesla-model-y-i-2023/id/219012/,Trim Model Y,Blue,Left-Hand Drive,"378 kWt, Electric",SUV 5 dr.,GCC Specs
Nissan X-Terra,2023,"65,000 km","93,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-x-terra-2023/id/219011/,N/A,White,Left-Hand Drive,"2.5 l, 165 hp, Petrol",SUV 5 dr.,GCC Specs
Cadillac Escalade V,2024,"45,000 km","315,000 AED",https://auto.ae/sharjah/sale/car/cadillac/cadillac-escalade-v-2024/id/219010/,Trim Premium Luxury,White,Left-Hand Drive,"6.2 l, 420 hp, Petrol",SUV 5 dr.,American Specs
Toyota FJ Cruiser,2020,"119,000 km","99,000 AED",https://auto.ae/sharjah/sale/car/toyota/toyota-fj-cruiser-2020/id/219008/,N/A,White,Left-Hand Drive,"4.0 l, 270 hp, Petrol",SUV 5 dr.,GCC Specs
Volkswagen ID.4,2022,"75,000 km","75,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-id-4-2022/id/219006/,N/A,White,Left-Hand Drive,"220 kWt, Electric",SUV 5 dr.,European Specs
Ford Expedition V,2025,"14,900 km","215,000 AED",https://auto.ae/sharjah/sale/car/ford/ford-expedition-v-2025/id/219005/,N/A,Black,Left-Hand Drive,"3.5 l, 400 hp, Petrol",SUV 5 dr.,American Specs
Nissan Pathfinder III Facelift,2014,"165,000 km","25,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-pathfinder-iii-facelift-2014/id/219004/,N/A,White,Left-Hand Drive,"4.0 l, 269 hp, Petrol",SUV 5 dr.,N/A
Nissan Patrol VI (Y62) Facelift,2019,"155,000 km","84,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2019/id/219003/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Hyundai Accent IV,2017,"137,000 km","17,000 AED",https://auto.ae/sharjah/sale/car/hyundai/hyundai-accent-iv-2017/id/218998/,N/A,White,Left-Hand Drive,"1.6 l, 138 hp, Petrol",Sedan,N/A
Jeep Wrangler III (JK),2013,"210,000 km","33,000 AED",https://auto.ae/sharjah/sale/car/jeep/jeep-wrangler-iii-jk-2013/id/219002/,N/A,Black,Left-Hand Drive,"3.6 l, 284 hp, Petrol",SUV 3 dr.,GCC Specs
Audi A8 Long III (D4),2013,"201,000 km","29,500 AED",https://auto.ae/sharjah/sale/car/audi/audi-a8-iii-d4-2013/id/219001/,N/A,Black,Left-Hand Drive,"3.0 l, 290 hp, Petrol",Sedan,GCC Specs
Tesla Model Y Long Range I,2023,"19,310 km","129,000 AED",https://auto.ae/sharjah/sale/car/tesla/tesla-model-y-i-2023/id/219000/,Trim Model Y,Blue,Left-Hand Drive,"254 kWt, Electric",SUV 5 dr.,GCC Specs
Ford F-150 XIV,2022,"85,000 km","118,000 AED",https://auto.ae/sharjah/sale/car/ford/ford-f-150-xiv-2022/id/218997/,N/A,Grey,Left-Hand Drive,"3.5 l, 400 hp, Petrol",Pickup double cab Raptor SuperCrew,Canadian Specs
Porsche Cayenne GTS II Facelift (958),2016,"160,000 km","85,000 AED",https://auto.ae/sharjah/sale/car/porsche/porsche-cayenne-ii-facelift-958-2016/id/218996/,Trim GTS,Golden,Left-Hand Drive,"3.6 l, 440 hp, Petrol",SUV 5 dr.,GCC Specs
LiXiang L9 I Facelift,2025,10 km,"289,000 AED",https://auto.ae/dubai/sale/car/lixiang/lixiang-l9-i-facelift-2025/id/218975/,Trim Ultra (2025),White,Left-Hand Drive,"1.5 l, 449 hp, Hybrid",SUV 5 dr.,Chinese Specs
Volkswagen Jetta VI,2013,"388,000 km","11,000 AED",https://auto.ae/abu-dhabi/sale/car/volkswagen/volkswagen-jetta-vi-2013/id/218994/,Trim Style,Grey,Left-Hand Drive,"1.6 l, 105 hp, Petrol",Sedan,GCC Specs
"Mercedes-Benz S-Class 550 VI (W222, C217)",2015,"123,000 km","65,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-s-class-vi-w222-c217-2015/id/218995/,N/A,Grey,Left-Hand Drive,"4.7 l, 449 hp, Petrol",Sedan,N/A
Volkswagen Tiguan II,2018,"181,000 km","45,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-tiguan-ii-2018/id/218990/,N/A,White,Left-Hand Drive,"2.0 l, 187 hp, Petrol",SUV 5 dr.,GCC Specs
Audi Q7 55 TFSI I (4L) Facelift,2015,"91,000 km","39,000 AED",https://auto.ae/sharjah/sale/car/audi/audi-q7-i-4l-facelift-2015/id/218993/,N/A,Bronze,Left-Hand Drive,"3.0 l, 333 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Kicks I Facelift,2023,"57,000 km","37,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-kicks-i-facelift-2023/id/218992/,N/A,White,Left-Hand Drive,"1.6 l, 122 hp, Petrol",SUV 5 dr.,American Specs
Mercedes-Benz C-Class 300 IV (W205),2017,"138,297 km","49,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-c-class-iv-w205-2017/id/218991/,N/A,White,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Sedan,American Specs
Volkswagen Golf R VII,2015,"181,000 km","34,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-golf-r-vii-2015/id/218989/,Trim Standard,White,Left-Hand Drive,"2.0 l, 300 hp, Petrol",Hatchback 5 dr.,GCC Specs
Volkswagen ID.4,2022,"61,000 km","80,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-id-4-2022/id/218988/,N/A,Grey,Left-Hand Drive,"230 kWt, Electric",SUV 5 dr.,Chinese Specs
BMW 4 Series 430i F32/F33/F36 Facelift,2017,"194,070 km","58,000 AED",https://auto.ae/sharjah/sale/car/bmw/bmw-4-series-f32f33f36-facelift-2017/id/218986/,Trim 430i,Black,Left-Hand Drive,"2.0 l, 249 hp, Petrol",N/A,GCC Specs
Volkswagen ID.4,2022,"57,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-id-4-2022/id/218985/,N/A,White,Left-Hand Drive,"250 kWt, Electric",SUV 5 dr.,Chinese Specs
BMW 4 Series 428i F32/F33/F36,2015,"149,324 km","39,900 AED",https://auto.ae/sharjah/sale/car/bmw/bmw-4-series-f32f33f36-2015/id/218984/,N/A,Grey,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Coupe,GCC Specs
Lexus RC 300 I Facelift,2021,"50,239 km","69,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rc-i-facelift-2021/id/218983/,N/A,White,Left-Hand Drive,"3.5 l, 264 hp, Petrol",Coupe,American Specs
Volkswagen ID.6,2022,"189,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-id-6-2022/id/218982/,N/A,Blue,Left-Hand Drive,"230 kWt, Electric",SUV 5 dr. Crozz,Chinese Specs
Nissan Patrol VI (Y62) Facelift 2,2020,"193,000 km","123,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2-2020/id/218981/,Trim LE Platinum City,Blue,Left-Hand Drive,"5.6 l, 400 hp, Petrol",SUV 5 dr.,GCC Specs
Volkswagen Tharu I Facelift,2023,"22,000 km","59,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-tharu-i-facelift-2023/id/218980/,N/A,Green,Left-Hand Drive,"1.5 l, 160 hp, Petrol",SUV 5 dr.,Chinese Specs
Ferrari 488 GTB,2017,"108,376 km","509,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-488-2017/id/218977/,N/A,Yellow,Left-Hand Drive,"3.9 l, 670 hp, Petrol",Coupe GTB,GCC Specs
Mazda 3 IV (BP),2025,"5,000 km","59,000 AED",https://auto.ae/sharjah/sale/car/mazda/mazda-3-iv-bp-2025/id/218979/,N/A,Grey,Left-Hand Drive,"2.0 l, 180 hp, Petrol",Sedan,Chinese Specs
Jeep Wrangler IV (JL),2019,"100,000 km","79,000 AED",https://auto.ae/sharjah/sale/car/jeep/jeep-wrangler-iv-jl-2019/id/218976/,N/A,Red,Left-Hand Drive,"3.6 l, 285 hp, Petrol",SUV 3 dr.,GCC Specs
Mitsubishi Lancer Evolution X,2015,"106,707 km","105,000 AED",https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-lancer-evolution-x-2015/id/218603/,N/A,White,Left-Hand Drive,"2.0 l, 295 hp, Petrol",Sedan,American Specs
Land Rover Range Rover Evoque P250 II Facelift,2023,"16,300 km","159,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-evoque-ii-facelift-2023/id/218974/,N/A,Silver,Left-Hand Drive,"2.0 l, 249 hp, Petrol",SUV 5 dr.,Japanese Specs
Mercedes-Benz V-Class 250 III (W447) Facelift,2020,"100,890 km","215,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-v-class-iii-w447-facelift-2020/id/218973/,N/A,Grey,Left-Hand Drive,"2.0 l, 211 hp, Petrol",Mini Van L,GCC Specs
Hongqi E-HS9,2022,"20,934 km","249,000 AED",https://auto.ae/dubai/sale/car/hongqi/hongqi-e-hs9-2022/id/218972/,Trim Deluxe,White,Left-Hand Drive,"405 kWt, Electric",SUV 5 dr.,Chinese Specs
Porsche 911 Carrera GTS VII (991) Facelift,2016,"63,085 km","355,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-vii-991-facelift-2016/id/218971/,Trim Carrera GTS,Red,Left-Hand Drive,"3.0 l, 450 hp, Petrol",N/A,GCC Specs
Bentley Continental GT GT3-R II,2015,"11,839 km","449,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-ii-2015/id/218970/,N/A,White,Left-Hand Drive,"4.0 l, 580 hp, Petrol",Coupe,GCC Specs
Rolls-Royce Wraith,2016,"42,713 km","575,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-wraith-2016/id/218969/,Trim Individual,Silver,Left-Hand Drive,"6.6 l, 632 hp, Petrol",Coupe,GCC Specs
Land Rover Range Rover Sport P530 III,2023,"26,594 km","499,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-iii-2023/id/218968/,Trim First Edition,Black,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,Canadian Specs
Porsche Cayenne Turbo GT Coupé III Facelift,2023,"24,967 km","549,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-facelift-2023/id/218967/,Trim Turbo GT,Black,Left-Hand Drive,"4.0 l, 659 hp, Petrol",SUV 5 dr.,European Specs
"Mercedes-Benz S-Class 560 VI (W222, C217) Facelift",2018,"33,098 km","315,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-vi-w222-c217-facelift-2018/id/218966/,N/A,Black,Left-Hand Drive,"4.0 l, 469 hp, Petrol",N/A,Japanese Specs
Ferrari 812 Superfast,2018,"13,445 km","2,699,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-812-2018/id/218965/,Trim Individual,Yellow,Left-Hand Drive,"6.5 l, 800 hp, Petrol",Coupe Superfast,European Specs
Chevrolet Corvette C6,2009,"28,901 km","149,000 AED",https://auto.ae/dubai/sale/car/chevrolet/chevrolet-corvette-c6-2009/id/218964/,N/A,White,Left-Hand Drive,"6.2 l, 437 hp, Petrol",N/A,GCC Specs
Audi R8 V8 I (Typ 42) Facelift,2014,"7,783 km","299,000 AED",https://auto.ae/dubai/sale/car/audi/audi-r8-i-typ-42-facelift-2014/id/218963/,N/A,Black,Left-Hand Drive,"4.2 l, 430 hp, Petrol",Coupe,GCC Specs
Mercedes-Benz E-Class AMG 63 AMG V (W213) Facelift,2021,"86,000 km","269,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-amg-v-w213-facelift-2021/id/218962/,N/A,White,Left-Hand Drive,"4.0 l, 571 hp, Petrol",Sedan,European Specs
BMW M5 IV (E60/E61),2007,"137,502 km","99,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-m5-iv-e60e61-2007/id/218961/,Trim M5,White,Left-Hand Drive,"5.0 l, 507 hp, Petrol",Sedan,GCC Specs
Dodge Viper V,2016,"48,559 km","599,000 AED",https://auto.ae/dubai/sale/car/dodge/dodge-viper-v-2016/id/218960/,N/A,White,Left-Hand Drive,"8.4 l, 640 hp, Petrol",Coupe,American Specs
Kia Picanto III,2019,"170,000 km","22,500 AED",https://auto.ae/sharjah/sale/car/kia/kia-picanto-iii-2019/id/218959/,N/A,White,Left-Hand Drive,"1.2 l, 84 hp, Petrol",Hatchback 5 dr.,GCC Specs
Jeep Wrangler III (JK),2015,"200,000 km","39,000 AED",https://auto.ae/sharjah/sale/car/jeep/jeep-wrangler-iii-jk-2015/id/218958/,N/A,Black,Left-Hand Drive,"3.8 l, 199 hp, Petrol",SUV 3 dr.,GCC Specs
Land Rover Range Rover P380 IV Facelift,2019,"84,000 km","149,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-iv-facelift-2019/id/218957/,N/A,White,Left-Hand Drive,"3.0 l, 380 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Juke I Facelift,2016,"149,888 km","22,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-juke-i-facelift-2016/id/218956/,N/A,Red,Left-Hand Drive,"1.6 l, 190 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Patrol VII (Y63),2025,"33,000 km","330,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vii-y63-2025/id/218955/,N/A,Black,Left-Hand Drive,"3.5 l, 495 hp, Petrol",SUV 5 dr.,GCC Specs
BMW X5 50i III (F15),2018,"112,000 km","135,000 AED",https://auto.ae/sharjah/sale/car/bmw/bmw-x5-iii-f15-2018/id/218954/,Trim xDrive50i,Silver,Left-Hand Drive,"4.4 l, 450 hp, Petrol",SUV 5 dr.,GCC Specs
Audi A8 Long 55 TFSI IV (D5) Facelift,2021,"105,000 km","159,000 AED",https://auto.ae/sharjah/sale/car/audi/audi-a8-iv-d5-facelift-2021/id/218953/,Trim 55 TFSI quattro tiptronic,Black,Left-Hand Drive,"3.0 l, 340 hp, Petrol",Sedan,GCC Specs
Volkswagen ID.4,2021,"21,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-id-4-2021/id/218951/,N/A,White,Left-Hand Drive,"250 kWt, Electric",SUV 5 dr.,Chinese Specs
Land Rover Range Rover Sport P380 II,2016,"174,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-ii-2016/id/218950/,N/A,Black,Left-Hand Drive,"3.0 l, 380 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Patrol VI (Y62) Facelift,2018,"149,000 km","84,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2018/id/218949/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
RAM 1500 V,2022,"131,000 km","98,000 AED",https://auto.ae/sharjah/sale/car/ram/ram-1500-v-2022/id/218948/,N/A,Red,Left-Hand Drive,"5.7 l, 395 hp, Petrol",Pickup double cab Crew Cab,Canadian Specs
Lexus GX 550 III,2024,"5,000 km","315,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gx-iii-2024/id/218856/,N/A,Silver,Left-Hand Drive,"3.4 l, 354 hp, Petrol",SUV 5 dr.,American Specs
Nissan Patrol VI (Y62) Facelift,2019,"155,000 km","84,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2019/id/218857/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Bentley Continental GT III,2020,"13,000 km","525,000 AED",https://auto.ae/sharjah/sale/car/bentley/bentley-continental-gt-iii-2020/id/218854/,N/A,Green,Left-Hand Drive,"4.0 l, 550 hp, Petrol",Coupe,GCC Specs
Mercedes-Benz CLK-Class AMG 63 AMG II (W209) Facelift,2008,"69,800 km","499,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-clk-class-amg-ii-w209-facelift-2008/id/218942/,N/A,Silver,Left-Hand Drive,"6.2 l, 481 hp, Petrol",Coupe,GCC Specs
Ferrari GTC4Lusso T,2019,"40,666 km","679,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-gtc4lusso-2019/id/218941/,N/A,Blue,Left-Hand Drive,"3.9 l, 610 hp, Petrol",Hatchback 3 dr.,GCC Specs
