title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Toyota Fortuner II Facelift,2023,0 km,"112,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2023/id/205743/,N/A,Black,Left-Hand Drive,"2.7 l, 166 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift 2,2025,0 km,"112,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2-2025/id/205742/,N/A,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,GCC Specs
Toyota Innova II,2024,0 km,"115,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-innova-ii-2024/id/205738/,N/A,Black,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Compact Van,GCC Specs
Toyota RAV4 V (XA50),2025,0 km,"104,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2025/id/205751/,N/A,White,Left-Hand Drive,"2.5 l, 306 hp, Hybrid",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2023,0 km,"124,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205736/,N/A,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,"124,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205734/,N/A,Silver,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,"125,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205733/,N/A,Blue,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,"129,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205732/,N/A,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup double cab,N/A
Toyota Land Cruiser 70 Series Facelift 1,2023,0 km,"143,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2023/id/205730/,N/A,White,Left-Hand Drive,"4.2 l, 131 hp, Diesel",Pickup single cab 79,GCC Specs
Toyota RAV4 V (XA50),2023,0 km,"145,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2023/id/205727/,Trim ADVENTURE,Grey,Left-Hand Drive,"2.5 l, 205 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota RAV4 V (XA50),2024,0 km,"145,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2024/id/205725/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Innova II,2024,0 km,"110,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-innova-ii-2024/id/205744/,N/A,Black,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Compact Van,GCC Specs
Toyota Innova II,2024,0 km,"115,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-innova-ii-2024/id/205739/,N/A,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Compact Van,GCC Specs
Toyota RAV4 V (XA50),2023,0 km,"145,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2023/id/205726/,Trim ADVENTURE,Grey,Left-Hand Drive,"2.5 l, 205 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift,2024,0 km,"118,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2024/id/205737/,N/A,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,"124,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205735/,N/A,Silver,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,"145,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205724/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",Pickup double cab 79,GCC Specs
Toyota Crown XVI (S230),2023,0 km,"145,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-crown-xvi-s235-2023/id/205721/,N/A,Black,Right-Hand Drive,"2.5 l, 185 hp, Hybrid",Sedan Sedan,GCC Specs
Toyota RAV4 V (XA50),2024,0 km,"145,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2024/id/205720/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,"153,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205719/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,"165,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205718/,N/A,White,Left-Hand Drive,"4.0 l, 228 hp, Petrol",SUV 3 dr. 71,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,"175,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/205714/,Trim TXL,White,Left-Hand Drive,"2.7 l, 163 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,"175,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/205713/,N/A,White,Left-Hand Drive,"2.7 l, 163 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser Prado 250 Series,2025,0 km,"180,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2025/id/205711/,N/A,White,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,N/A
Toyota HiAce H300,2025,0 km,"193,998 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h300-2025/id/205706/,N/A,White,Left-Hand Drive,"2.8 l, 156 hp, Diesel",VAN,N/A
Toyota Hilux VIII Facelift,2024,0 km,"190,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2024/id/205705/,Trim GR Sport,Red,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,GCC Specs
Toyota Land Cruiser Prado 250 Series,2024,0 km,"195,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/205704/,N/A,Bronze,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,"198,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205703/,N/A,Beige,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup double cab 79,GCC Specs
Toyota Hilux VIII Facelift,2025,0 km,"198,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/205702/,Trim GR Sport,Black,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,GCC Specs
Toyota Land Cruiser Prado 250 Series,2024,0 km,"206,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/205700/,N/A,White,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2024,0 km,"209,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/205699/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2024,0 km,"213,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/205698/,Trim GXR,Black,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2025,0 km,"215,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2025/id/205697/,Trim GXR,Black,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,"220,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205695/,N/A,Silver,Left-Hand Drive,"4.0 l, 228 hp, Petrol",Pickup double cab 79,GCC Specs
Toyota Crown XVI (S230),2023,0 km,"143,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-crown-xvi-s235-2023/id/205728/,N/A,Silver,Right-Hand Drive,"2.5 l, 185 hp, Hybrid",Sedan Sedan,GCC Specs
Toyota Land Cruiser 300 Series,2023,0 km,"240,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205691/,Trim GXR,Black,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2023,0 km,"238,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205689/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
MG RX5 II,2023,0 km,"50,000 AED",https://auto.ae/dubai/sale/car/mg/mg-rx5-ii-2023/id/205428/,N/A,White,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,N/A
MG ZS II Facelift,2025,0 km,"46,000 AED",https://auto.ae/dubai/sale/car/mg/mg-zs-ii-facelift-2025/id/205424/,N/A,Black,Left-Hand Drive,"1.5 l, 114 hp, Petrol",SUV 5 dr.,GCC Specs
MG One,2025,0 km,"64,000 AED",https://auto.ae/dubai/sale/car/mg/mg-one-2025/id/205422/,N/A,Black,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2025,0 km,"293,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2025/id/205687/,N/A,Black,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,N/A
Toyota Highlander IV (U70),2024,0 km,"168,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-highlander-iv-u70-2024/id/205716/,N/A,White,Left-Hand Drive,"2.5 l, 248 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Corolla Cross I,2024,0 km,"75,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/205764/,N/A,Black,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,Chinese Specs
Toyota Corolla Cross I,2024,0 km,"75,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/205765/,N/A,Silver,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,Chinese Specs
Toyota Land Cruiser Prado 250 Series,2024,0 km,"182,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/205709/,N/A,White,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,"188,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/205708/,N/A,White,Left-Hand Drive,"4.0 l, 282 hp, Petrol",SUV 5 dr.,GCC Specs
LiXiang L7 I Facelift,2024,0 km,"215,000 AED",https://auto.ae/dubai/sale/car/lixiang/lixiang-l7-i-facelift-2024/id/205412/,Trim other,Silver,Left-Hand Drive,"1.5 l, 449 hp, Hybrid",SUV 5 dr.,Chinese Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,"205,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/205701/,N/A,Black,Left-Hand Drive,"2.7 l, 163 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2023,0 km,"225,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205694/,N/A,Black,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,"150,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/205723/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,GCC Specs
Toyota Camry IX (XV80),2025,0 km,"99,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-2025/id/205756/,N/A,White,Left-Hand Drive,"2.5 l, 204 hp, Petrol",Sedan,GCC Specs
Toyota Camry VIII (XV70) Facelift,2024,0 km,"97,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-viii-xv70-facelift-2024/id/205757/,N/A,Black,Left-Hand Drive,"2.5 l, 178 hp, Hybrid",Sedan,GCC Specs
Toyota Corolla Cross I,2024,0 km,"90,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/205759/,N/A,Grey,Left-Hand Drive,"1.8 l, 98 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,"190,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/205707/,N/A,Grey,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2022,0 km,"245,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2022/id/205690/,N/A,White,Left-Hand Drive,"3.3 l, 309 hp, Diesel",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2023,0 km,"266,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205686/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota HiAce H200 Facelift,2023,0 km,"107,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h200-facelift-2023/id/205752/,N/A,White,Left-Hand Drive,"3.0 l, 144 hp, Diesel",VAN,N/A
Mitsubishi L200 V Facelift,2023,0 km,"66,000 AED",https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2023/id/205457/,N/A,Black,Left-Hand Drive,"2.4 l, 128 hp, Petrol",Pickup double cab,N/A
Toyota Hilux VIII Facelift,2025,0 km,"115,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/205741/,N/A,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Toyota Corolla Cross I,2023,0 km,"140,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2023/id/205731/,N/A,White,Left-Hand Drive,"2.0 l, 169 hp, Petrol",SUV 5 dr.,N/A
Porsche Cayenne GTS III Facelift,2023,1 km,"445,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-facelift-2023/id/202897/,Trim GTS,Black,Left-Hand Drive,"4.0 l, 500 hp, Petrol",SUV 5 dr.,European Specs
Ferrari 296 GTB,2023,"8,000 km","1,150,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-296-2023/id/202892/,N/A,Red,Left-Hand Drive,"3.0 l, 830 hp, Hybrid",Coupe,European Specs
Mercedes-Benz Maybach S-Class 680 II (Z223),2024,"8,000 km","1,010,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-maybach-s-class-ii-z223-2024/id/202888/,Trim S 680,Black,Left-Hand Drive,"6.0 l, 612 hp, Petrol",Sedan,European Specs
"Mercedes-Benz E-Class 300 VI (W214, S214)",2025,1 km,"299,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-vi-w214-s214-2025/id/202891/,Trim E 300 4MATIC Exclusive,Grey,Left-Hand Drive,"2.0 l, 258 hp, Petrol",Sedan,European Specs
Bentley Continental GT III,2024,"11,000 km","890,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-iii-2024/id/202889/,Trim Azure,Black,Left-Hand Drive,"4.0 l, 550 hp, Petrol",Coupe,GCC Specs
Nissan Patrol VI (Y62) Facelift 2,2023,"9,000 km","260,000 AED",https://auto.ae/dubai/sale/car/nissan/nissan-patrol-vi-y62-facelift-2-2023/id/202884/,N/A,Grey,Left-Hand Drive,"5.6 l, 428 hp, Petrol",SUV 5 dr.,GCC Specs
Lamborghini Huracán I,2023,"6,900 km","1,099,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-huracán-2023/id/202887/,N/A,Green,Left-Hand Drive,"5.2 l, 610 hp, Petrol",Coupe,European Specs
Lamborghini Huracán Sterrato I Facelift,2024,"1,800 km","1,299,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-huracán-i-facelift-2024/id/202879/,Trim Sterrato,Blue,Left-Hand Drive,"5.2 l, 610 hp, Petrol",Coupe Sterrato,GCC Specs
Land Rover Range Rover P525 IV Facelift,2021,"40,000 km","255,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-iv-facelift-2021/id/202877/,Trim Autobiography,Black,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr.,European Specs
Land Rover Range Rover P525 IV Facelift,2020,"25,000 km","245,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-iv-facelift-2020/id/202922/,Trim Autobiography,Blue,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr.,European Specs
Volkswagen Tiguan II Facelift (China Market),2024,1 km,"105,000 AED",https://auto.ae/dubai/sale/car/volkswagen/volkswagen-tiguan-ii-china-market-2024/id/202874/,Trim Smart Edition,White,Left-Hand Drive,"1.5 l, 160 hp, Petrol",SUV 5 dr. L,Chinese Specs
BMW 5 Series 540i xDrive VIII (G60/G61/G68),2023,"1,200 km","240,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-5-series-viii-g60g61g68-2023/id/202873/,Trim 540i xDrive M Sport,Silver,Left-Hand Drive,"3.0 l, 375 hp, Petrol",Sedan,Chinese Specs
Mercedes-Benz A-Class 200 Long IV (W177) Facelift,2025,1 km,"122,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-a-class-iv-w177-facelift-2025/id/202865/,Trim A 200 L,White,Left-Hand Drive,"1.3 l, 163 hp, Petrol",Sedan,Chinese Specs
Audi Q8 55 TFSI I (4M) Facelift,2024,1 km,"345,000 AED",https://auto.ae/dubai/sale/car/audi/audi-q8-i-4m-facelift-2024/id/202855/,N/A,Grey,Left-Hand Drive,"3.0 l, 340 hp, Petrol",SUV 5 dr.,European Specs
"Mercedes-Benz S-Class 560 VI (W222, C217) Facelift",2018,"14,000 km","200,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-vi-w222-c217-facelift-2018/id/202862/,N/A,White,Left-Hand Drive,"4.0 l, 469 hp, Petrol",Sedan,European Specs
Toyota Land Cruiser 200 Series Facelift 2,2020,"3,000 km","350,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-200-series-facelift-2-2020/id/202910/,N/A,White,Left-Hand Drive,"5.7 l, 381 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift,2025,1 km,"105,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/202847/,Trim G,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Jetour T2,2025,1 km,"112,000 AED",https://auto.ae/dubai/sale/car/jetour/jetour-t2-2025/id/202901/,N/A,Brown,Left-Hand Drive,"2.0 l, 245 hp, Petrol",SUV 5 dr.,GCC Specs
Lamborghini Urus S I Facelift,2024,1 km,"1,450,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-facelift-2024/id/202859/,Trim S,Green,Left-Hand Drive,"4.0 l, 666 hp, Petrol",SUV 5 dr. S,GCC Specs
Tesla Model 3 Standart Plus I,2022,1 km,"90,000 AED",https://auto.ae/dubai/sale/car/tesla/tesla-model-3-i-2022/id/202923/,Trim Model 3,Black,Left-Hand Drive,"190 kWt, Electric",Sedan,Chinese Specs
Mercedes-Benz G-Class AMG Brabus 800 II (W465) Facelift,2024,1 km,"1,499,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w465-facelift-2024/id/202883/,Trim Superblack,Black,Left-Hand Drive,"4.0 l, 800 hp, Petrol",SUV 5 dr.,GCC Specs
BMW 2 Series 230i G42 Facelift,2024,1 km,"105,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-2-series-g42-facelift-2024/id/202913/,N/A,Silver,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Coupe,Chinese Specs
Land Rover Defender 110 II,2024,1 km,"550,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2024/id/202875/,Trim Carpathian,Black,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr. 110,GCC Specs
Mercedes-Benz GLE AMG 63 AMG S II (V167) Facelift,2024,1 km,"575,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-gle-amg-ii-v167-facelift-2024/id/202906/,Trim GLE 63 S 4MATIC+,White,Left-Hand Drive,"4.0 l, 612 hp, Petrol",SUV 5 dr.,European Specs
MG 5 II Facelift,2025,1 km,"35,000 AED",https://auto.ae/dubai/sale/car/mg/mg-5-ii-facelift-2025/id/202870/,Trim Flagship,White,Left-Hand Drive,"1.5 l, 181 hp, Petrol",Sedan,Chinese Specs
Jetour T2,2025,1 km,"112,000 AED",https://auto.ae/dubai/sale/car/jetour/jetour-t2-2025/id/202903/,N/A,Black,Left-Hand Drive,"2.0 l, 245 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz GLS 450 II (X167) Facelift,2024,1 km,"550,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-gls-ii-x167-facelift-2024/id/202868/,Trim GLS 450 4MATIC,Grey,Left-Hand Drive,"3.0 l, 381 hp, Petrol",SUV 5 dr.,American Specs
Audi Q8 55 TFSI I (4M) Facelift,2024,1 km,"345,000 AED",https://auto.ae/dubai/sale/car/audi/audi-q8-i-4m-facelift-2024/id/202853/,N/A,Red,Left-Hand Drive,"3.0 l, 340 hp, Petrol",SUV 5 dr.,European Specs
Land Rover Defender 110 II,2025,1 km,"395,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2025/id/202850/,Trim X-Dynamic SE,Black,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr. 110,European Specs
Audi A3 40 TFSI IV (8Y),2024,1 km,"99,000 AED",https://auto.ae/dubai/sale/car/audi/audi-a3-iv-8y-2024/id/202921/,Trim Import,White,Left-Hand Drive,"2.0 l, 190 hp, Petrol",Sedan,European Specs
Jetour T2,2025,1 km,"135,000 AED",https://auto.ae/dubai/sale/car/jetour/jetour-t2-2025/id/202895/,N/A,Black,Left-Hand Drive,"2.0 l, 245 hp, Petrol",SUV 5 dr.,Chinese Specs
Mercedes-Benz GLE AMG 63 AMG S II (V167) Facelift,2024,1 km,"575,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-gle-amg-ii-v167-facelift-2024/id/202904/,Trim GLE 63 S 4MATIC+,Black,Left-Hand Drive,"4.0 l, 612 hp, Petrol",SUV 5 dr.,European Specs
Land Rover Range Rover P530 MHEV V,2023,"17,000 km","620,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2023/id/202872/,Trim HSE,White,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,GCC Specs
BAIC BJ40 I Facelift,2026,27 km,"129,750 AED",https://auto.ae/dubai/sale/car/baic/baic-bj40-i-facelift-2026/id/207804/,Trim other,Grey,Left-Hand Drive,"2.3 l, 250 hp, Petrol",SUV 5 dr.,GCC Specs
Kia K3 II (China Market) Facelift,2024,0 km,"44,500 AED",https://auto.ae/dubai/sale/car/kia/kia-k3-ii-china-market-facelift-2024/id/207817/,N/A,White,Left-Hand Drive,"1.5 l, 115 hp, Petrol",Sedan,Chinese Specs
Hyundai Elantra VII (CN7) Facelift,2024,0 km,"45,000 AED",https://auto.ae/dubai/sale/car/hyundai/hyundai-elantra-vii-cn7-facelift-2024/id/207816/,N/A,White,Left-Hand Drive,"1.6 l, 128 hp, Petrol",Sedan,Chinese Specs
Toyota Corolla Cross I,2024,0 km,"64,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/207814/,N/A,White,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,Chinese Specs
Toyota Camry IX (XV80),2025,0 km,"115,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-2025/id/207813/,Trim LE,White,Left-Hand Drive,"2.5 l, 232 hp, Hybrid",Sedan,GCC Specs
Toyota Hilux VIII Facelift,2025,0 km,"119,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/207811/,N/A,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,GCC Specs
Kia Sorento IV Facelift,2025,0 km,"128,000 AED",https://auto.ae/dubai/sale/car/kia/kia-sorento-iv-facelift-2025/id/207809/,N/A,White,Left-Hand Drive,"3.5 l, 249 hp, Petrol",SUV 5 dr.,GCC Specs
Kia Sorento IV Facelift,2025,0 km,"134,000 AED",https://auto.ae/dubai/sale/car/kia/kia-sorento-iv-facelift-2025/id/207808/,N/A,White,Left-Hand Drive,"3.5 l, 249 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Camry VIII (XV70) Facelift,2025,0 km,"139,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-viii-xv70-facelift-2025/id/207803/,N/A,White,Left-Hand Drive,"2.5 l, 209 hp, Petrol",Sedan,GCC Specs
Toyota HiAce H300,2025,0 km,"143,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h300-2025/id/207800/,N/A,White,Left-Hand Drive,"3.5 l, 281 hp, Petrol",VAN,GCC Specs
Land Rover Range Rover Evoque P250 MHEV Long II Facelift,2024,0 km,"165,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-evoque-ii-facelift-2024/id/207794/,N/A,Silver,Left-Hand Drive,"2.0 l, 249 hp, Petrol",SUV 5 dr.,Chinese Specs
Dodge Durango III Facelift 2,2020,"79,118 km","89,750 AED",https://auto.ae/dubai/sale/car/dodge/dodge-durango-iii-facelift-2-2020/id/207791/,Trim other,Burgundy,Left-Hand Drive,"3.6 l, 293 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2025,0 km,"240,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2025/id/207793/,Trim GXR,White,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
