title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Hongqi E-HS9,2022,"20,934 km","249,000 AED",https://auto.ae/dubai/sale/car/hongqi/hongqi-e-hs9-2022/id/218972/,Trim Deluxe,White,Left-Hand Drive,"405 kWt, Electric",SUV 5 dr.,Chinese Specs
Porsche 911 Carrera GTS VII (991) Facelift,2016,"63,085 km","355,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-vii-991-facelift-2016/id/218971/,Trim Carrera GTS,Red,Left-Hand Drive,"3.0 l, 450 hp, Petrol",N/A,GCC Specs
Bentley Continental GT GT3-R II,2015,"11,839 km","449,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-ii-2015/id/218970/,N/A,White,Left-Hand Drive,"4.0 l, 580 hp, Petrol",Coupe,GCC Specs
Rolls-Royce Wraith,2016,"42,713 km","575,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-wraith-2016/id/218969/,Trim Individual,Silver,Left-Hand Drive,"6.6 l, 632 hp, Petrol",Coupe,GCC Specs
Land Rover Range Rover Sport P530 III,2023,"26,594 km","499,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-iii-2023/id/218968/,Trim First Edition,Black,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,Canadian Specs
Porsche Cayenne Turbo GT Coupé III Facelift,2023,"24,967 km","549,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-facelift-2023/id/218967/,Trim Turbo GT,Black,Left-Hand Drive,"4.0 l, 659 hp, Petrol",SUV 5 dr.,European Specs
"Mercedes-Benz S-Class 560 VI (W222, C217) Facelift",2018,"33,098 km","315,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-vi-w222-c217-facelift-2018/id/218966/,N/A,Black,Left-Hand Drive,"4.0 l, 469 hp, Petrol",N/A,Japanese Specs
Ferrari 812 Superfast,2018,"13,445 km","2,699,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-812-2018/id/218965/,Trim Individual,Yellow,Left-Hand Drive,"6.5 l, 800 hp, Petrol",Coupe Superfast,European Specs
Chevrolet Corvette C6,2009,"28,901 km","149,000 AED",https://auto.ae/dubai/sale/car/chevrolet/chevrolet-corvette-c6-2009/id/218964/,N/A,White,Left-Hand Drive,"6.2 l, 437 hp, Petrol",N/A,GCC Specs
Audi R8 V8 I (Typ 42) Facelift,2014,"7,783 km","299,000 AED",https://auto.ae/dubai/sale/car/audi/audi-r8-i-typ-42-facelift-2014/id/218963/,N/A,Black,Left-Hand Drive,"4.2 l, 430 hp, Petrol",Coupe,GCC Specs
Mercedes-Benz E-Class AMG 63 AMG V (W213) Facelift,2021,"86,000 km","269,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-amg-v-w213-facelift-2021/id/218962/,N/A,White,Left-Hand Drive,"4.0 l, 571 hp, Petrol",Sedan,European Specs
BMW M5 IV (E60/E61),2007,"137,502 km","99,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-m5-iv-e60e61-2007/id/218961/,Trim M5,White,Left-Hand Drive,"5.0 l, 507 hp, Petrol",Sedan,GCC Specs
Dodge Viper V,2016,"48,559 km","599,000 AED",https://auto.ae/dubai/sale/car/dodge/dodge-viper-v-2016/id/218960/,N/A,White,Left-Hand Drive,"8.4 l, 640 hp, Petrol",Coupe,American Specs
Kia Picanto III,2019,"170,000 km","22,500 AED",https://auto.ae/sharjah/sale/car/kia/kia-picanto-iii-2019/id/218959/,N/A,White,Left-Hand Drive,"1.2 l, 84 hp, Petrol",Hatchback 5 dr.,GCC Specs
Jeep Wrangler III (JK),2015,"200,000 km","39,000 AED",https://auto.ae/sharjah/sale/car/jeep/jeep-wrangler-iii-jk-2015/id/218958/,N/A,Black,Left-Hand Drive,"3.8 l, 199 hp, Petrol",SUV 3 dr.,GCC Specs
Land Rover Range Rover P380 IV Facelift,2019,"84,000 km","149,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-iv-facelift-2019/id/218957/,N/A,White,Left-Hand Drive,"3.0 l, 380 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Juke I Facelift,2016,"149,888 km","22,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-juke-i-facelift-2016/id/218956/,N/A,Red,Left-Hand Drive,"1.6 l, 190 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Patrol VII (Y63),2025,"33,000 km","330,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vii-y63-2025/id/218955/,N/A,Black,Left-Hand Drive,"3.5 l, 495 hp, Petrol",SUV 5 dr.,GCC Specs
BMW X5 50i III (F15),2018,"112,000 km","135,000 AED",https://auto.ae/sharjah/sale/car/bmw/bmw-x5-iii-f15-2018/id/218954/,Trim xDrive50i,Silver,Left-Hand Drive,"4.4 l, 450 hp, Petrol",SUV 5 dr.,GCC Specs
Audi A8 Long 55 TFSI IV (D5) Facelift,2021,"105,000 km","159,000 AED",https://auto.ae/sharjah/sale/car/audi/audi-a8-iv-d5-facelift-2021/id/218953/,Trim 55 TFSI quattro tiptronic,Black,Left-Hand Drive,"3.0 l, 340 hp, Petrol",Sedan,GCC Specs
Volkswagen ID.4,2021,"21,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/volkswagen/volkswagen-id-4-2021/id/218951/,N/A,White,Left-Hand Drive,"250 kWt, Electric",SUV 5 dr.,Chinese Specs
Land Rover Range Rover Sport P380 II,2016,"174,000 km","69,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-ii-2016/id/218950/,N/A,Black,Left-Hand Drive,"3.0 l, 380 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Patrol VI (Y62) Facelift,2018,"149,000 km","84,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2018/id/218949/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
RAM 1500 V,2022,"131,000 km","98,000 AED",https://auto.ae/sharjah/sale/car/ram/ram-1500-v-2022/id/218948/,N/A,Red,Left-Hand Drive,"5.7 l, 395 hp, Petrol",Pickup double cab Crew Cab,Canadian Specs
Lexus GX 550 III,2024,"5,000 km","315,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gx-iii-2024/id/218856/,N/A,Silver,Left-Hand Drive,"3.4 l, 354 hp, Petrol",SUV 5 dr.,American Specs
Nissan Patrol VI (Y62) Facelift,2019,"155,000 km","84,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2019/id/218857/,N/A,White,Left-Hand Drive,"4.0 l, 275 hp, Petrol",SUV 5 dr.,GCC Specs
Bentley Continental GT III,2020,"13,000 km","525,000 AED",https://auto.ae/sharjah/sale/car/bentley/bentley-continental-gt-iii-2020/id/218854/,N/A,Green,Left-Hand Drive,"4.0 l, 550 hp, Petrol",Coupe,GCC Specs
Mercedes-Benz CLK-Class AMG 63 AMG II (W209) Facelift,2008,"69,800 km","499,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-clk-class-amg-ii-w209-facelift-2008/id/218942/,N/A,Silver,Left-Hand Drive,"6.2 l, 481 hp, Petrol",Coupe,GCC Specs
Ferrari GTC4Lusso T,2019,"40,666 km","679,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-gtc4lusso-2019/id/218941/,N/A,Blue,Left-Hand Drive,"3.9 l, 610 hp, Petrol",Hatchback 3 dr.,GCC Specs
Lamborghini Aventador LP700-4 I,2014,"35,000 km","949,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-aventador-i-2014/id/218940/,N/A,White,Left-Hand Drive,"6.5 l, 700 hp, Petrol",N/A,European Specs
Rolls-Royce Cullinan I,2022,"18,400 km","1,299,999 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-cullinan-i-2022/id/218939/,N/A,Grey,Left-Hand Drive,"6.7 l, 571 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz SLS AMG,2012,"48,033 km","499,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-sls-amg-2012/id/218938/,N/A,White,Left-Hand Drive,"6.2 l, 571 hp, Petrol",Coupe,GCC Specs
Land Rover Range Rover Velar P550 I,2020,"81,330 km","185,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-velar-i-2020/id/218937/,Trim SVAutobiography Dynamic,Black,Left-Hand Drive,"5.0 l, 550 hp, Petrol",SUV 5 dr.,European Specs
Audi RS 7 performance I (4G) Facelift,2017,"167,635 km","129,000 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-7-i-4g-facelift-2017/id/218936/,N/A,Blue,Left-Hand Drive,"4.0 l, 605 hp, Petrol",N/A,GCC Specs
Land Rover Defender P400 II,2022,"13,413 km","299,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2022/id/218935/,Trim X,Black,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 3 dr. 90,European Specs
Lamborghini Aventador LP700-4 I,2013,"36,330 km","799,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-aventador-i-2013/id/218934/,Trim other,Black,Left-Hand Drive,"6.5 l, 700 hp, Petrol",Coupe,GCC Specs
Mercedes-Benz M-Class AMG 63 AMG III (W166),2014,"71,297 km","199,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-m-class-amg-iii-w166-2014/id/218930/,N/A,Black,Left-Hand Drive,"5.5 l, 558 hp, Petrol",SUV 5 dr.,GCC Specs
Porsche Cayenne Coupé III,2023,"35,889 km","335,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-2023/id/218929/,Trim Coupé,White,Left-Hand Drive,"3.0 l, 340 hp, Petrol",SUV 5 dr.,GCC Specs
Ferrari SF90 Stradale I,2022,"4,696 km","1,465,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-sf90-stradale-i-2022/id/218928/,Trim SF90 Stradale,Red,Left-Hand Drive,"4.0 l, 1000 hp, Hybrid",Coupe,GCC Specs
Mercedes-Benz G-Class AMG 63 AMG II (W463),2021,"61,904 km","549,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w463-2021/id/218927/,Trim AMG G 63,Grey,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,European Specs
Porsche 911 Turbo VIII (992),2024,"7,221 km","849,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-viii-992-2024/id/218926/,Trim Turbo,White,Left-Hand Drive,"3.7 l, 580 hp, Petrol",Coupe,GCC Specs
Porsche Cayenne III,2022,"35,000 km","299,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-2022/id/218925/,Trim Cayenne Platinum Edition,White,Left-Hand Drive,"3.0 l, 340 hp, Petrol",SUV 5 dr.,GCC Specs
Land Rover Range Rover Sport P530 III,2023,"22,233 km","525,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-iii-2023/id/218924/,Trim First Edition,Grey,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz G-Class AMG 63 AMG II (W463),2021,"30,793 km","599,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w463-2021/id/218923/,Trim AMG G 63,Grey,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,American Specs
Bentley Continental GT III,2019,"72,431 km","429,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-iii-2019/id/218922/,N/A,Blue,Left-Hand Drive,"6.0 l, 635 hp, Petrol",Coupe,GCC Specs
Rolls-Royce Spectre,2024,366 km,"1,550,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-spectre-2024/id/218921/,N/A,Black,Left-Hand Drive,"430 kWt, Electric",Coupe,GCC Specs
Land Rover Range Rover P440e V,2023,"40,592 km","475,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2023/id/218920/,N/A,White,Left-Hand Drive,"3.0 l, 440 hp, Hybrid",SUV 5 dr.,Canadian Specs
GMC Hummer EV,2024,"3,549 km","359,000 AED",https://auto.ae/dubai/sale/car/gmc/gmc-hummer-ev-2024/id/218919/,N/A,Orange,Left-Hand Drive,"619 kWt, Electric",SUV 5 dr.,American Specs
Land Rover Defender 110 II,2023,"88,819 km","349,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2023/id/218918/,Trim Carpathian,Black,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr. 110,European Specs
Zeekr 001 I,2024,"6,903 km","199,000 AED",https://auto.ae/dubai/sale/car/zeekr/zeekr-001-i-2024/id/218917/,N/A,Black,Left-Hand Drive,"400 kWt, Electric",N/A,GCC Specs
Lamborghini Urus I,2022,"88,240 km","779,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-2022/id/218915/,Trim Base,Grey,Left-Hand Drive,"4.0 l, 650 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz SL-Class AMG 63 AMG IV (R232),2022,"14,069 km","525,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-sl-class-amg-iv-r232-2022/id/218914/,Trim SL 63 4MATIC+,Black,Left-Hand Drive,"4.0 l, 585 hp, Petrol",N/A,European Specs
Porsche 911 Carrera 4S VIII (992),2022,"27,311 km","599,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-viii-992-2022/id/218913/,Trim Carrera 4S,Grey,Left-Hand Drive,"3.0 l, 450 hp, Petrol",N/A,European Specs
Lamborghini Urus Se I Facelift,2025,"5,390 km","1,399,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-facelift-2025/id/218912/,N/A,Black,Left-Hand Drive,"4.0 l, 800 hp, Hybrid",SUV 5 dr. S,European Specs
Ferrari F8 Tributo,2022,"51,128 km","849,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-f8-2022/id/218911/,N/A,Blue,Left-Hand Drive,"3.9 l, 720 hp, Petrol",Coupe Tributo,GCC Specs
Porsche 911 Carrera GTS VIII (992),2023,"39,900 km","575,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-viii-992-2023/id/218910/,Trim Carrera GTS,Blue,Left-Hand Drive,"3.0 l, 480 hp, Petrol",Coupe,GCC Specs
Lamborghini Aventador LP700-4 I,2012,"23,444 km","749,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-aventador-i-2012/id/218909/,N/A,Orange,Left-Hand Drive,"6.5 l, 700 hp, Petrol",Coupe,GCC Specs
Mercedes-Benz SL-Class AMG 63 AMG IV (R232),2022,"20,458 km","499,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-sl-class-amg-iv-r232-2022/id/218908/,Trim SL 63 4MATIC+,Brown,Left-Hand Drive,"4.0 l, 585 hp, Petrol",N/A,Canadian Specs
BMW M6 II (E63/E64),2007,"177,249 km","99,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-m6-ii-e63e64-2007/id/218907/,Trim M6,Black,Left-Hand Drive,"5.0 l, 507 hp, Petrol",N/A,GCC Specs
Land Rover Range Rover Sport SVR II Facelift,2022,"31,589 km","349,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2022/id/218905/,N/A,White,Left-Hand Drive,"5.0 l, 575 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz G-Class AMG 63 AMG II (W463),2019,"160,177 km","399,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w463-2019/id/218904/,Trim AMG G 63,White,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,GCC Specs
Dodge Charger Hellcat VII (LD) Facelift,2023,"2,662 km","399,000 AED",https://auto.ae/dubai/sale/car/dodge/dodge-charger-vii-ld-facelift-2023/id/218900/,Trim SRT Hellcat,Grey,Left-Hand Drive,"6.2 l, 717 hp, Petrol",Sedan,GCC Specs
Land Rover Range Rover Sport P400 MHEV III,2023,"70,629 km","419,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-iii-2023/id/218898/,Trim Autobiography,Grey,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr.,GCC Specs
Lamborghini Aventador LP700-4 I,2014,"35,012 km","999,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-aventador-i-2014/id/218895/,N/A,White,Left-Hand Drive,"6.5 l, 700 hp, Petrol",N/A,European Specs
Bentley Continental GT III,2020,"22,274 km","539,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-iii-2020/id/218892/,N/A,Grey,Left-Hand Drive,"6.0 l, 635 hp, Petrol",Coupe,GCC Specs
Land Rover Range Rover P615 MHEV LONG V,2024,61 km,"1,125,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2024/id/218887/,Trim SV,Golden,Left-Hand Drive,"4.4 l, 615 hp, Petrol",SUV 5 dr.,European Specs
Mercedes-Benz G-Class AMG 63 AMG II (W463),2022,"93,112 km","585,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w463-2022/id/218880/,Trim AMG G 63,White,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,GCC Specs
Bentley Bentayga I Facelift,2024,"28,109 km","829,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-bentayga-i-facelift-2024/id/218879/,Trim S,Black,Left-Hand Drive,"4.0 l, 550 hp, Petrol",SUV 5 dr.,GCC Specs
Land Rover Range Rover Sport SVR II Facelift,2019,"77,000 km","195,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2019/id/218876/,Trim SVR,Grey,Left-Hand Drive,"5.0 l, 575 hp, Petrol",SUV 5 dr.,American Specs
Mercedes-Benz GLC 300 II (X254),2022,"63,300 km","115,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-glc-ii-x254-2022/id/218875/,Trim GLC 300 4MATIC,White,Left-Hand Drive,"2.0 l, 258 hp, Petrol",SUV 5 dr.,American Specs
Land Rover Range Rover P360 IV Facelift,2021,"120,866 km","195,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-iv-facelift-2021/id/218873/,Trim Vogue SE,Black,Left-Hand Drive,"3.0 l, 360 hp, Petrol",SUV 5 dr.,GCC Specs
"Mercedes-Benz E-Class 200 VI (W214, S214)",2024,"5,500 km","189,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-vi-w214-s214-2024/id/218874/,Trim E 200 4MATIC,White,Left-Hand Drive,"2.0 l, 204 hp, Petrol",Sedan,Korean Specs
Land Rover Range Rover P530 MHEV V,2023,"48,799 km","529,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2023/id/218868/,N/A,White,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,GCC Specs
Rox 01,2025,0 km,"215,000 AED",https://auto.ae/dubai/sale/car/rox/rox-01-2025/id/218871/,Trim Business Lounge,Black,Left-Hand Drive,"1.5 l, 475 hp, Hybrid",SUV 5 dr.,Chinese Specs
Lamborghini Aventador SVJ I Facelift,2019,600 km,"2,050,000 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-aventador-i-facelift-2019/id/218867/,Trim SVJ,Grey,Left-Hand Drive,"6.5 l, 770 hp, Petrol",Coupe,European Specs
Ferrari 812 Superfast,2020,"5,000 km","1,225,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-812-2020/id/218866/,Trim Individual,Black,Left-Hand Drive,"6.5 l, 800 hp, Petrol",Coupe Superfast,Japanese Specs
Bentley Continental GT III,2020,"32,000 km","475,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-continental-gt-iii-2020/id/218864/,Trim Individual,Purple,Left-Hand Drive,"4.0 l, 550 hp, Petrol",Coupe,GCC Specs
Porsche 911 GT3 Touring 991 Facelift,2018,"11,000 km","685,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-gt3-991-facelift-2018/id/218863/,N/A,Red,Left-Hand Drive,"4.0 l, 500 hp, Petrol",Coupe,GCC Specs
Porsche 911 Turbo S VIII (992),2023,"21,000 km","785,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-viii-992-2023/id/218862/,Trim Turbo S,Black,Left-Hand Drive,"3.7 l, 650 hp, Petrol",N/A,European Specs
Land Rover Defender 110 II,2023,"37,000 km","249,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2023/id/218861/,Trim S,White,Left-Hand Drive,"2.0 l, 300 hp, Petrol",SUV 5 dr. 110,European Specs
Land Rover Range Rover P525 IV Facelift,2019,"53,000 km","249,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-iv-facelift-2019/id/218859/,Trim Autobiography,Silver,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr.,European Specs
BMW M4 Competition Package G82/G83,2023,"9,000 km","349,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-m4-g82g83-2023/id/218858/,Trim Competition,Blue,Left-Hand Drive,"3.0 l, 510 hp, Petrol",Coupe,Japanese Specs
BMW 5 Series 520i VIII (G60/G61/G68),2024,100 km,"189,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-5-series-viii-g60g61g68-2024/id/218855/,Trim 520i,Grey,Left-Hand Drive,"2.0 l, 190 hp, Petrol",Sedan,European Specs
Mercedes-Benz G-Class AMG 63 AMG II (W463),2022,"39,000 km","629,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w463-2022/id/218853/,Trim AMG G 63,Black,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,European Specs
Mercedes-Benz G-Class AMG 63 AMG II (W465) Facelift,2025,20 km,"865,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w465-facelift-2025/id/218851/,Trim AMG G 63,White,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,European Specs
Mercedes-Benz G-Class AMG 63 AMG II (W465) Facelift,2025,20 km,"865,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w465-facelift-2025/id/218850/,Trim AMG G 63,White,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,European Specs
Porsche Macan GTS I Facelift 2,2022,"48,000 km","230,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-macan-i-facelift-2-2022/id/218847/,Trim GTS,Black,Left-Hand Drive,"2.9 l, 440 hp, Petrol",SUV 5 dr.,European Specs
Dodge Charger GT VII (LD) Facelift,2022,"73,000 km","79,000 AED",https://auto.ae/dubai/sale/car/dodge/dodge-charger-vii-ld-facelift-2022/id/218845/,N/A,Red,Left-Hand Drive,"3.6 l, 305 hp, Petrol",Sedan,American Specs
BMW M4 Competition Package G82/G83,2023,"8,000 km","295,000 AED",https://auto.ae/dubai/sale/car/bmw/bmw-m4-g82g83-2023/id/218844/,Trim Competition,Red,Left-Hand Drive,"3.0 l, 510 hp, Petrol",Coupe,Korean Specs
Maserati Quattroporte S Q4 VI Facelift,2016,"53,000 km","95,000 AED",https://auto.ae/dubai/sale/car/maserati/maserati-quattroporte-vi-facelift-2016/id/218843/,N/A,Grey,Left-Hand Drive,"3.0 l, 410 hp, Petrol",Sedan,GCC Specs
Maserati GranTurismo I,2014,"64,000 km","109,000 AED",https://auto.ae/dubai/sale/car/maserati/maserati-granturismo-i-2014/id/218842/,N/A,Red,Left-Hand Drive,"4.7 l, 460 hp, Petrol",Coupe,GCC Specs
Audi RS 3 III (8Y) Facelift,2025,"32,000 km","245,000 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-3-iii-8y-facelift-2025/id/218841/,N/A,White,Left-Hand Drive,"2.5 l, 400 hp, Petrol",Hatchback 5 dr. Sportback,European Specs
Audi RS 6 IV (C8),2023,"53,000 km","330,000 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-6-iv-c8-2023/id/218840/,Trim TFSI quattro,Black,Left-Hand Drive,"4.0 l, 600 hp, Petrol",Wagon 5 doors,European Specs
Land Rover Range Rover Sport P340 II Facelift,2021,"35,000 km","189,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2021/id/218839/,Trim HSE DYNAMIC,Black,Left-Hand Drive,"3.0 l, 340 hp, Petrol",SUV 5 dr.,American Specs
Land Rover Range Rover Velar P250 I,2021,"55,000 km","210,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-velar-i-2021/id/218838/,Trim R-Dynamic SE,White,Left-Hand Drive,"2.0 l, 250 hp, Petrol",SUV 5 dr.,GCC Specs
Land Rover Defender 110 II,2023,0 km,"479,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2023/id/218837/,N/A,White,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr. 110,GCC Specs
BYD FangChengBao Leopard 5 I Facelift,2025,10 km,"165,000 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-5-i-facelift-2025/id/218836/,N/A,Black,Left-Hand Drive,"1.5 l, 687 hp, Hybrid",SUV 5 dr.,Chinese Specs
Nissan Patrol VI (Y62) Facelift,2018,"270,000 km","68,000 AED",https://auto.ae/abu-dhabi/sale/car/nissan/nissan-patrol-vi-y62-facelift-2018/id/218834/,N/A,Grey,Left-Hand Drive,"5.6 l, 428 hp, Petrol",SUV 5 dr.,N/A
BYD FangChengBao Leopard 5 I Facelift,2025,10 km,"144,000 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-5-i-facelift-2025/id/218835/,N/A,Grey,Left-Hand Drive,"1.5 l, 687 hp, Hybrid",SUV 5 dr.,Chinese Specs
BYD FangChengBao Leopard 5 I Facelift,2025,10 km,"144,000 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-5-i-facelift-2025/id/218832/,N/A,Black,Left-Hand Drive,"1.5 l, 687 hp, Hybrid",SUV 5 dr.,Chinese Specs
Lexus ES 300 IV Facelift,2004,"117,000 km","38,000 AED",https://auto.ae/abu-dhabi/sale/car/lexus/lexus-es-iv-facelift-2004/id/218830/,N/A,Silver,Left-Hand Drive,"3.0 l, 210 hp, Petrol",Sedan,N/A
Nissan Patrol V (Y61),2000,"120,000 km","44,000 AED",https://auto.ae/abu-dhabi/sale/car/nissan/nissan-patrol-v-y61-2000/id/218829/,N/A,White,Left-Hand Drive,"4.8 l, 245 hp, Petrol",SUV 5 dr.,N/A
GMC Sierra IV,2022,"79,000 km","120,000 AED",https://auto.ae/abu-dhabi/sale/car/gmc/gmc-sierra-iv-2022/id/218828/,N/A,Red,Left-Hand Drive,"5.3 l, 355 hp, Petrol",Pickup single cab Regular Cab,N/A
Chevrolet Silverado IV (T1XX),2022,"106,000 km","130,000 AED",https://auto.ae/abu-dhabi/sale/car/chevrolet/chevrolet-silverado-iv-t1xx-2022/id/218827/,N/A,White,Left-Hand Drive,"5.3 l, 355 hp, Petrol",Pickup double cab Crew,N/A
